,時間,本文
137,2022-12-02 23:38:41+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
138,2022-12-02 23:38:37+09:00,"うわぁぁぁっっ！そーだよ！金ロー、『天使にラブ・ソングを…』やったんやん！
なぜ私は…なぜ私は『チコちゃん
…』を観た後お風呂に入ってしまったんだ…
なぜお風呂上がりにオンデマンドで観られる『アナザーストーリー』を観てしまったんだ…
まあエエ…『天使に…』もどこかで配信してるハズ…"
139,2022-12-02 23:38:16+09:00,"天使にラブ・ソングを、途中から見て、やっぱり最後まで見てしまいました。1992年の映画でしたか・・・何回も見たなぁ!
懐かしいけど古くない面白さ。
いつも、「この邦題つけた人、誰?」とは思いますが、好きな映画です。２も好き!"
140,2022-12-02 23:38:16+09:00,RT @abe_atsuize: 天使にラブ・ソングをサイコーだな！
141,2022-12-02 23:38:12+09:00,映画『天使にラブ・ソングを…』★★★3.9点。  https://t.co/kZ8dhb1A8B #Filmarks #映画 #天使にラブソングを
142,2022-12-02 23:38:08+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
143,2022-12-02 23:37:58+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
144,2022-12-02 23:37:46+09:00,RT @mmww: 天使にラブ・ソングを…の
145,2022-12-02 23:37:27+09:00,"天使にラブ・ソングを見てて、これ思い出した＼(^o^)／

#天使にラブ・ソングを 
#金曜ロードショー https://t.co/FAwJiUpf3Y"
146,2022-12-02 23:37:22+09:00,『天使にラブ・ソングを…』修道院長を演じるマギー・スミスが本当に美しい
147,2022-12-02 23:37:14+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
148,2022-12-02 23:37:01+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
149,2022-12-02 23:36:59+09:00,そっか、今日天使にラブ・ソングを…がやってたのね
150,2022-12-02 23:36:52+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
151,2022-12-02 23:36:46+09:00,"RT @livedoornews: 【続投】「天使にラブ・ソングを…」第3作の脚本が完成間近
https://t.co/pGsDXJcPYs

1992年の第1作で、シスター・クラレンスことデロリス役を演じたウーピー・ゴールドバーグが明かした。それ以上の詳細は明かさなかったもの…"
152,2022-12-02 23:36:42+09:00,『天使にラブ・ソングを…』面白かった(こなみ)
153,2022-12-02 23:36:15+09:00,あらやだ天使にラブ・ソングをだなんて！ おビールと素敵なおばんざいや手打ちお蕎麦にまみれたカバが高らかに歌っちゃうわよ
154,2022-12-02 23:36:13+09:00,"RT @cinematoday: 『天使にラブ・ソングを3』はどうなった？ウーピー・ゴールドバーグが明かす
#天使にラブソングを https://t.co/P0J86Vs01C"
155,2022-12-02 23:35:45+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
156,2022-12-02 23:35:39+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
157,2022-12-02 23:35:39+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
158,2022-12-02 23:35:24+09:00,"天使にラブ・ソングを・・・ (字幕版)
Prime Videoを今すぐチェックする
https://t.co/QetvWtpAJx

途中から見たから後でレンタルして観る。
2は来週のお楽しみにしておく。"
159,2022-12-02 23:34:59+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
160,2022-12-02 23:34:49+09:00,RT @mikage_sawamura: 明日はミュージカル『天使にラブ・ソングを』を観に行くはずだったんですが、中止になってしまったので、大人しくお家で原稿やろう…ついでに阿佐ヶ谷神明宮にお礼参りに行くはずだったんですが、来週別の舞台観るときにしよう…観たかったなあシスアク……
161,2022-12-02 23:34:49+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
162,2022-12-02 23:34:44+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
163,2022-12-02 23:34:43+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
164,2022-12-02 23:34:41+09:00,"RT @bootdale: 「天使にラブ・ソングを…」の原題の""Sister Act""がどんな複雑なダジャレなのかを説明するブログです。
https://t.co/Ewa4RnQktm"
165,2022-12-02 23:34:37+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
166,2022-12-02 23:34:34+09:00,天使にラブ・ソングを…⇔悪魔にデス・マーチを…
167,2022-12-02 23:34:27+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
168,2022-12-02 23:34:26+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
169,2022-12-02 23:34:20+09:00,"『天使にラブ・ソングを…』の
劇中歌の替え歌  Dヲタ版
めっちゃ笑った🤣
🎵Dヲタって いいなぁ～😂 https://t.co/KxuSageyjx"
170,2022-12-02 23:34:20+09:00,"「天使にラブ・ソングを」大好きなので、ファイナリストコンサートでの「I Will Follow Him」はわかないはずがなかった😇
ノナダイちゃんでまた歌って欲しいけど、厳しそうだなぁ🥺"
171,2022-12-02 23:34:13+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
172,2022-12-02 23:34:07+09:00,"天使にラブ・ソングを…
何回見ても面白いし歌が好き！

そして、見終わったあとは無性に見たくなるゆかさえ…

ゆかさえっていいな。"
173,2022-12-02 23:34:04+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
174,2022-12-02 23:33:22+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
175,2022-12-02 23:33:11+09:00,"#ひなおと金ロー
『天使にラブ・ソングを…』は結構好きな映画なので一緒に見れて嬉しかった
徐々に馴染んで変えて変わってくところが好き、2時間ないのは最近の映画と比べるとたしかに短めよね"
176,2022-12-02 23:33:11+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
177,2022-12-02 23:33:06+09:00,"「天使にラブ・ソングを」、めっちゃ面白かったですね。自分の中で新しい分野を開拓した感じがあります。
厳かな宗教音楽もいいなーと感じたんですけど、華やかな音楽も歌うことで信仰心がもっと伝わってくるというか、なんか良いですね。(語彙力のNASA)"
178,2022-12-02 23:32:53+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
179,2022-12-02 23:32:50+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
180,2022-12-02 23:32:49+09:00,映画『天使にラブ・ソングを…』★★★★4.5点。  祈りが柔らかいものだとすれば、信念は固いもののように感じる。歌は信念が文字を消して刻み込まれ、… https://t.co/ixCDFkA05e #Filmarks #映画
181,2022-12-02 23:32:35+09:00,Switchつけっぱなしで天使にラブ・ソングを…を見てたら電池切れ直前だったらしく🦑バイトのヘリ画面でSwitch落ちた😨ヘリから消える人見たことあるけどまさか消える側になるとは…すまない、野良仲間…
182,2022-12-02 23:32:31+09:00,"@tamahhhn 『天使にラブ・ソングを』見ましたよ❣️
とっても幸せな気分になりました。
一緒に歌ってました☺️笑"
183,2022-12-02 23:32:31+09:00,"ああ、今夜は「天使にラブ・ソングを・・・」の放送だったから「マクゴナガル先生」がトレンドになっているんだな。

スタンフォードのケリー・マクゴニガル先生の方かと勘違いした。あれ？同じ英語の苗字だけど違うカタカナで表記されているのかな？ https://t.co/2qaFsM8HDw"
184,2022-12-02 23:32:16+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
185,2022-12-02 23:32:16+09:00,『天使にラブ・ソングを3』はどうなった？ウーピー・ゴールドバーグが明かす https://t.co/NvjM22u1BZ @cinematodayから
186,2022-12-02 23:32:12+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
187,2022-12-02 23:31:56+09:00,"天使にラブ・ソングを
何故ないのか配信
もしくは何故二つないのかマイボディ"
188,2022-12-02 23:31:48+09:00,"天使にラブ・ソングを…を見てたら頭痛もぼんやりも左脚の違和感もなくなった！
こ、これが神の御業か…！（かもね？）"
189,2022-12-02 23:31:43+09:00,"天使にラブ・ソングを見てからすたみな太郎見ると、本家の再現にかなり忠実なんだなと分かる
https://t.co/y8dzz9vwWE"
190,2022-12-02 23:31:38+09:00,"RT @miura3__: どういう人生を歩んできたら
原題: 「Sister Act」を
「天使にラブ・ソングを」
に日本語訳出来る教養が身に付くのかと毎回思う…

#金曜ロードショー
#天使にラブ・ソングを"
191,2022-12-02 23:31:34+09:00,"RT @kota70100698: 今夜の金ローは「天使にラブ・ソングを」。
高校生の時にこの映画観て、シスター達が歌う讃美歌に感動してマジで地域で活動してる合唱団に入団した😆 https://t.co/GikPjLq4DX"
192,2022-12-02 23:31:20+09:00,RT @abe_atsuize: 天使にラブ・ソングをサイコーだな！
193,2022-12-02 23:31:14+09:00,ついに『天使にラブ・ソングを…』を観たのであの歌の元ネタを理解できました
194,2022-12-02 23:31:14+09:00,"久しぶりに金ローオリジナルの吹き替えで、セリフ回しで天使にラブ・ソングを…を見れて本当に嬉しい！
小さい頃から何回も録画のビデオテープ擦り切れるまで見たのはこれなんよ！
デロリスのあの不良な言い回しも、
カジノで逃走中のヘイ・ベイビー!ハイ!ダーリン！の受け答えもめっちゃ好きなんよ!"
195,2022-12-02 23:31:01+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
196,2022-12-02 23:30:53+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
197,2022-12-02 23:30:53+09:00,天使にラブ・ソングをのウービー・ゴールドバーグ、メアリー・ロバート役の人と三つしか歳違わないのにすごい貫禄よな
198,2022-12-02 23:30:51+09:00,"天使にラブ・ソングを。がんばってはじめて英語版で観たけど、やっぱりいい。心があたたかくなるよね。あと、冒頭のステージシンガーのデロリスもきらきらですき、、💋

来週も待ちきれない、、良い夜です🎞🌙✨ https://t.co/Edd6349lB4"
199,2022-12-02 23:30:32+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
200,2022-12-02 23:30:29+09:00,"RT @bsop88: 『天使にラブ・ソングを』公開25周年の際、メインキャストの同窓会が催されたそうで。ハーヴェイ・カイテルが「映画では彼は奥さんの名前を消し忘れた。でもこれは君の為のコートだよ」とゴールドバーグに「Whoopi, Love Harvey」と刺繍のメッセージが…"
201,2022-12-02 23:30:07+09:00,"RT @Qili_4728: 「天使にラブ・ソングを…」の原題の""Sister Act""がどんな複雑なダジャレなのか説明してみる - 放し雀の軒涼み

おもろい！ https://t.co/InL8CZvf5E"
202,2022-12-02 23:29:58+09:00,"12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/axNPodRbtc #金曜ロード
台詞暗記する程、ＶＨＳで見まくった作品。
二度と拝めないと思ってた、大好きな金曜ロードショー版。
予告のリタの一言だけで泣けた。
何回でも言いたい、金曜ロードショー様有難う🙏💜"
203,2022-12-02 23:29:52+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
204,2022-12-02 23:29:49+09:00,RT @pfeasy: 天使にラブ・ソングを https://t.co/uGf6fy7xK0
205,2022-12-02 23:29:43+09:00,RT @abe_atsuize: 天使にラブ・ソングをサイコーだな！
