,時間,本文
6888,2023-02-03 21:32:24+09:00,"ジャック・スパロウ！！
今回の登場シーンはカッコイイ！！
 #パイレーツオブカリビアン"
6889,2023-02-03 21:32:23+09:00,すげぇカットしてるな　#パイレーツオブカリビアン
6890,2023-02-03 21:32:23+09:00,ジャックのシーンめちゃくちゃカットされてる #パイレーツオブカリビアン
6891,2023-02-03 21:32:21+09:00,"始まって30分でやっと主役登場です🏴‍☠️

#金曜ロードショー　
#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 
#ワールドエンド
#ワールド・エンド"
6892,2023-02-03 21:32:21+09:00,"あのバルボッサ登場シーンの裏話【パイレーツオブカリビアン:デッドマンズチェスト】 shorts bb73
.
続きはプロフのリンクから"
6893,2023-02-03 21:32:19+09:00,"【同時視聴】金曜ロードショー「パイレーツオブカリビアン3」キャプテンバルボッサが帰ってきたぞ！！ e2da
.
続きはプロフのリンクから"
6894,2023-02-03 21:32:18+09:00,"テレビでパイレーツオブカリビアンやってますね！
子供の頃から大好きな作品です。
アウトロー作品ってどうして心を掴むんでしょう？"
6895,2023-02-03 21:32:16+09:00,ジャック会議のシーンはカットか…　#金曜ロードショー #パイレーツオブカリビアン #ワールドエンド
6896,2023-02-03 21:32:16+09:00,パイレーツオブカリビアン幻覚のシーン端折ってるなぁ
6897,2023-02-03 21:32:15+09:00,"くっそ端折られてて草
#パイレーツオブカリビアン"
6898,2023-02-03 21:32:15+09:00,"蟹のくだりバッサリカットか
 #パイレーツオブカリビアン"
6899,2023-02-03 21:32:14+09:00,"この後のワールドエンド前に復習！バルボッサ呪いの秘密。[パイレーツオブカリビアン] e40d
.
続きはプロフのリンクから"
6900,2023-02-03 21:32:14+09:00,ひとりぼっちでいたシュールなジャックのシーン、カットか #パイレーツオブカリビアン
6901,2023-02-03 21:32:13+09:00,"今日たまったま、金ローでやるの知らなくて夕方にワールドエンド観てたww 
#パイレーツオブカリビアン 
#ジャックスパロウ
 #ジョニー・デップ https://t.co/mAHjRuW5PU"
6902,2023-02-03 21:32:12+09:00,"カットすご過ぎて
記憶飛んだかと思った。
 #パイレーツオブカリビアン"
6903,2023-02-03 21:32:11+09:00,最初の無のところでジャック同士で殺し合うシーン見せろや！！！！豆食うシーン見せろや！！！#パイレーツオブカリビアン
6904,2023-02-03 21:32:11+09:00,"まあDVDだな
 #パイレーツオブカリビアン"
6905,2023-02-03 21:32:11+09:00,"船長だ！
感動の再会！

酒を隠せ！
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
6906,2023-02-03 21:32:11+09:00,"#パイレーツオブカリビアン 
#ワールドエンド
映画って3が大体つまらなくなるよね。
これつまらないよね。"
6907,2023-02-03 21:32:09+09:00,"なんであんな巨大滝から船ごと真っ逆さまに落ちて全員生きてんのよ
#パイレーツオブカリビアン"
6908,2023-02-03 21:32:07+09:00,"ジャック・スパロウ！
 #パイレーツオブカリビアン"
6909,2023-02-03 21:32:07+09:00,"ジャックの復活カットしすぎだろ
 #パイレーツオブカリビアン"
6910,2023-02-03 21:32:06+09:00,"RT @hiratapro: ★負けずに収録裏話。
この台本を受け取ったのは、旅公演の真っ最中。
窓から五稜郭の見える素敵なホテルでした。

#金曜ロードショー　
#パイレーツオブカリビアン"
6911,2023-02-03 21:32:06+09:00,酒を隠せ！ #パイレーツオブカリビアン
6912,2023-02-03 21:32:05+09:00,"RT @trans3599: あの船が落ちるところの暗転中

ヨーホーの歌や、『死人に口なし』などの声はアトラクションの最初の落ちるところのオマージュだと思ってる 
 #ワールドエンド
 #パイレーツオブカリビアン https://t.co/X9Qg2hm7G2"
6913,2023-02-03 21:32:05+09:00,ジャックスパロウ復活！ #パイレーツオブカリビアン
6914,2023-02-03 21:32:04+09:00,"ジャックが大量の自分の幻覚見てるシーンとか、カリプソの蟹に導かれるシーンカットしたから、楽勝で戻ってきたみたいになっちゃった。
#パイレーツオブカリビアン
#金曜ロードショー"
6915,2023-02-03 21:32:03+09:00,"RT @HitUltra: ジャックの分身コントはカットかよ！？
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/u800qWF6Ht"
6916,2023-02-03 21:32:00+09:00,"もうカニは集めたくない…🦀
#パイレーツオブカリビアン
#KH3"
6917,2023-02-03 21:31:59+09:00,"パイレーツオブカリビアンめっちゃ飛ばしたな。
複数のジャックのシーン全カット…。"
6918,2023-02-03 21:31:59+09:00,今思い出したけどパイレーツオブカリビアンの人魚がキスしながら海に引き込むシーン好きだからグラフジでやってほしい
6919,2023-02-03 21:31:58+09:00,パイレーツオブカリビアンまじめに見た記憶がないな
6920,2023-02-03 21:31:56+09:00,"パイレーツオブカリビアン略してパイオツ

今日も大幅カットされてますね
あーつまんね"
6921,2023-02-03 21:31:56+09:00,"金曜ロードショーのパイレーツオブカリビアン　ワールド・エンド最後まで見たいんだが明日午前中に近所の病院にインフルエンザの予防接種に行く予定あるので後は録画に任せよう
バルボッサが立会人するダイナミック結婚式の場面見たかった"
6922,2023-02-03 21:31:55+09:00,"は？ジャックの1人芝居？シーンは？？？？？？

 #パイレーツオブカリビアン"
6923,2023-02-03 21:31:54+09:00,"俺のほっぺた力いっぱい叩いてくれ。

ジャックだ。

＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
6924,2023-02-03 21:31:54+09:00,"ちょ、www流石にごっそりカットし過ぎwwwたくさんのジャックがうろうろするところ見たかった。😂🤦🏻‍♀️

#パイレーツオブカリビアン"
6925,2023-02-03 21:31:54+09:00,"30分経過して主人公登場

#パイレーツオブカリビアン"
6926,2023-02-03 21:31:54+09:00,"メディコムトイ パイレーツオブカリビアン ジャックスパロウ フィギュア バルボッサ #金曜ロードショー #パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ジョニーデップ #ジャックスパロウ 

https://t.co/KTmLbLucjA"
6927,2023-02-03 21:31:53+09:00,"えぇ！？マルチプルジャックのシーン丸々カットされてる…｡

 #パイレーツオブカリビアン #ワールドエンド"
6928,2023-02-03 21:31:53+09:00,"RT @hiratapro: ★負けずに収録裏話。
この台本を受け取ったのは、旅公演の真っ最中。
窓から五稜郭の見える素敵なホテルでした。

#金曜ロードショー　
#パイレーツオブカリビアン"
6929,2023-02-03 21:31:52+09:00,"めちゃくちゃカットされてる
#パイレーツオブカリビアン 
#金曜ロードショー"
6930,2023-02-03 21:31:51+09:00,"RT @hobby_magazine: 『パイレーツ・オブ・カリビアン』の可動フィギュア「リボルテック ジャック・スパロウ」が2月3日（金）より再販予約開始！曲刀や拳銃のほか、海賊船の一部を切り取った大型のベースも付属！

https://t.co/hUCd9k9svi

#パ…"
6931,2023-02-03 21:31:51+09:00,"たくさんのジャックの場面がカットされてる(　ＴДＴ)

#パイレーツオブカリビアン"
6932,2023-02-03 21:31:51+09:00,"ジャックが船引っ張ってる小芝居みたいな所なかったな

#パイレーツオブカリビアン #金曜ロードショー"
6933,2023-02-03 21:31:50+09:00,"パイレーツオブカリビアンやってる裏で海賊の話してますわ。

#かりそめ天国"
6934,2023-02-03 21:31:49+09:00,かに #パイレーツオブカリビアン
6935,2023-02-03 21:31:48+09:00,"#パイレーツオブカリビアン
カニカニパニック"
6936,2023-02-03 21:31:48+09:00,"キャプテンジャックスパロウきた！😆

 #パイレーツオブカリビアン"
6937,2023-02-03 21:31:47+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
6938,2023-02-03 21:31:47+09:00,日テレのパイレーツオブカリビアン、カットしすぎだろ！意味わからんぞ
6939,2023-02-03 21:31:46+09:00,"RT @kinro_ntv: ｢パイレーツ･オブ･カリビアン/ワールド･エンド｣
⚔️今夜9時⚔️

鬼は出ませんが
海賊がたくさん出ます🏴‍☠️

#節分の日
#パイレーツオブカリビアン https://t.co/JDl082IBdM"
6940,2023-02-03 21:31:45+09:00,"結構カットされてる
 #パイレーツオブカリビアン"
6941,2023-02-03 21:31:45+09:00,"RT @HitUltra: ジャックの分身コントはカットかよ！？
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/u800qWF6Ht"
6942,2023-02-03 21:31:45+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
6943,2023-02-03 21:31:44+09:00,"カットしたな
#パイレーツオブカリビアン"
6944,2023-02-03 21:31:43+09:00,"尺的にしょうがないけど大胆にカットしたな
ジャック増殖シーン全カットか
あれ墓場の永遠に終わらない苦痛を描いてて好きなんやけどな
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン
#ワールド・エンド"
6945,2023-02-03 21:31:43+09:00,"ジャーックスパロォォウッ！！

#パイレーツオブカリビアン
#金曜ロードショー"
6946,2023-02-03 21:31:43+09:00,"ジャックのおもしろいシーンめっちゃカットされてるやん
#パイレーツオブカリビアン"
6947,2023-02-03 21:31:41+09:00,"#パイレーツオブカリビアン

めっちゃはしょられた笑"
6948,2023-02-03 21:31:41+09:00,"船だ。
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
6949,2023-02-03 21:31:41+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
6950,2023-02-03 21:31:41+09:00,"カットされすぎでは！？笑笑
#パイレーツオブカリビアン"
6951,2023-02-03 21:31:40+09:00,"変なジャックがいっぱいいるシーンは丸々カットかぁ
 #パイレーツオブカリビアン"
6952,2023-02-03 21:31:40+09:00,"ジャックのシーンカットかよ
 #パイレーツオブカリビアン"
6953,2023-02-03 21:31:39+09:00,"めちゃくちゃカットされてる(꒪д꒪II
#パイレーツオブカリビアン"
6954,2023-02-03 21:31:38+09:00,"RT @kinro_ntv: ｢パイレーツ･オブ･カリビアン/ワールド･エンド｣
⚔️今夜9時⚔️

鬼は出ませんが
海賊がたくさん出ます🏴‍☠️

#節分の日
#パイレーツオブカリビアン https://t.co/JDl082IBdM"
6955,2023-02-03 21:31:38+09:00,"だいぶカットしてる😅

#パイレーツオブカリビアン"
6956,2023-02-03 21:31:37+09:00,"カットされましたが、ブラックパールを運んでるカニを舐めてカニに海を思い出させ船を運ばせました

いつぞやのウミガメの話を現実にしたという
#パイレーツオブカリビアン"
6957,2023-02-03 21:31:36+09:00,"#金曜ロードショー 
#パイレーツオブカリビアン 
#鎌倉殿の13人 
トキューサ「無数のジャックも無数のカニもカットされたので無数の和田殿を貼っておく(๑˘･з･˘)ﾌﾞ-」 https://t.co/SBB4muXFk4"
6958,2023-02-03 21:31:35+09:00,"うわあ、ばっさりカット🦀🦀
#金曜ロードショー 
#パイレーツオブカリビアン"
6959,2023-02-03 21:31:35+09:00,"カットしすぎよ
#パイレーツオブカリビアン"
6960,2023-02-03 21:31:35+09:00,"おっと？
ピーナッツのシーンカットされてる…

#パイレーツオブカリビアン"
6961,2023-02-03 21:31:34+09:00,「あのシーン」がばっさりカット #金ロー #金曜ロードショー #パイレーツオブカリビアン
6962,2023-02-03 21:31:34+09:00,"あり得ねえ･･･。
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
6963,2023-02-03 21:31:34+09:00,"イシガニ(仮)
食おうとしたところもカットだな

#パイレーツオブカリビアン"
6964,2023-02-03 21:31:34+09:00,"なんで、いっぱいジャックスパロウをカットしたんだ！？
#パイレーツオブカリビアン"
6965,2023-02-03 21:31:34+09:00,"まじか😂
ジャックがいっぱい、丸々カットされてるwwwww
#パイレーツオブカリビアン 
#金曜ロードショー"
6966,2023-02-03 21:31:34+09:00,"ジャックの分身コントはカットかよ！？
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/u800qWF6Ht"
6967,2023-02-03 21:31:33+09:00,"RT @maya65726354: パリカリのウィルって、よくよく考えると何者なのかと思う
#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 

https://t.co/yN1RcOMCgK"
6968,2023-02-03 21:31:33+09:00,キーラの吹き替え合ってないな。もっとトーン低いんだよねキーラは #パイレーツオブカリビアン
6969,2023-02-03 21:31:32+09:00,あ！？そういやジャック軍団カットされとるやんけ！？これだけだとただのカッコいいジョニデになるんやが！？#パイレーツオブカリビアン
6970,2023-02-03 21:31:32+09:00,放送開始から30分経ってようやく主人公出てきた #パイレーツオブカリビアン
6971,2023-02-03 21:31:32+09:00,パイレーツオブカリビアン、やっぱ普通に面白いな
6972,2023-02-03 21:31:31+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
6973,2023-02-03 21:31:30+09:00,"#パイレーツオブカリビアン
カニ"
6974,2023-02-03 21:31:29+09:00,パイレーツオブカリビアンめっちゃカットされたなぁ
6975,2023-02-03 21:31:29+09:00,"やっとジャック出てきた
#パイレーツオブカリビアン"
6976,2023-02-03 21:31:29+09:00,"#パイレーツオブカリビアン
笑いが止まらんwww"
6977,2023-02-03 21:31:29+09:00,蟹に流されるのはテニミュではなくパイレーツオブカリビアン3
6978,2023-02-03 21:31:28+09:00,"カニと幻覚シーンもまるまる海の藻屑にされた！？
#金ロー
#パイレーツオブカリビアン"
6979,2023-02-03 21:31:27+09:00,"ジャックの錯乱が丸々カットされた！
 #パイレーツオブカリビアン"
6980,2023-02-03 21:31:27+09:00,"おいうそだろ
ジャックの増殖悪夢シーンは欲しかったなあ

#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン"
6981,2023-02-03 21:31:27+09:00,"バルボッサが愛される理由ってこういうピンチの時でも「いや！今のは取り消し！」とか「船が真っ直ぐ進むのに任せろ」っていう冷静かつ大胆な判断が頼りになるからだよな。落ちる時も余裕があるからか「アハハハハ」と笑ってるしね

#パイレーツオブカリビアン
＃金曜ロードショー https://t.co/74MJVocfV4"
6982,2023-02-03 21:31:25+09:00,"#パイレーツオブカリビアン
キングダムハーツでみた"
6983,2023-02-03 21:31:25+09:00,"えちょっとはしょりすぎ
 #パイレーツオブカリビアン"
6984,2023-02-03 21:31:24+09:00,ワールドエンドを1回で終わらせるために容赦ないカット #パイレーツオブカリビアン
6985,2023-02-03 21:31:23+09:00,"めっちゃカットしてない？
#パイレーツオブカリビアン"
6986,2023-02-03 21:31:23+09:00,"#パイレーツオブカリビアン

ジャック！きちゃー！"
6987,2023-02-03 21:31:22+09:00,"RT @maya65726354: パイカリ3作目まではストーリーが繋がってるから、3週連続なんだね😳
#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 

https://t.co/zKvY21UHSl"
6988,2023-02-03 21:31:21+09:00,"まてまてまてまてまてめっちゃカットされとんよ笑笑
#パイレーツオブカリビアン"
6989,2023-02-03 21:31:21+09:00,パイレーツオブカリビアン　わりとごっそりカットしたな……
6990,2023-02-03 21:31:20+09:00,"キャプテン・ジャック・スパロウ
ジョニー・デップ
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
6991,2023-02-03 21:31:19+09:00,"#パイレーツオブカリビアン
あれ？豆のくだりとかやった？"
6992,2023-02-03 21:31:17+09:00,カニプソォ…… #パイレーツオブカリビアン
6993,2023-02-03 21:31:17+09:00,"メニーメニージャックが丸々カットォ！！！？？？信じられん

#パイレーツオブカリビアン"
6994,2023-02-03 21:31:15+09:00,ジャックのシーン丸々カット！？ #パイレーツオブカリビアン
6995,2023-02-03 21:31:14+09:00,"ばんばん省略してるなwwwwwww
#パイレーツオブカリビアン"
6996,2023-02-03 21:31:13+09:00,"ジャックのひとり芝居めっちゃ好きなのになあ

#パイレーツオブカリビアン"
6997,2023-02-03 21:31:12+09:00,"#パイレーツオブカリビアン
なんでジャックのシーンカットするのwww"
6998,2023-02-03 21:31:12+09:00,パイレーツオブカリビアン、カットバシバシしてて大丈夫か
6999,2023-02-03 21:31:12+09:00,えなんかめっちゃ飛んでない？？？カット多くない？？#パイレーツオブカリビアン
7000,2023-02-03 21:31:10+09:00,ジャック〜!! #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー
7001,2023-02-03 21:31:09+09:00,だいぶカットされてない？笑 #パイレーツオブカリビアン
7002,2023-02-03 21:31:08+09:00,"なぜ？本日の金曜日ロードショーはパイレーツオブカリビアンのWORLD ENDなのか……
世界は終わるのか！？
この先どうなる？ https://t.co/4tyJAZtNvf"
7003,2023-02-03 21:31:07+09:00,"パイレーツ・オブ・カリビアン 4K UHD 5ムービー・コレクション [Blu-ray] ジャック・スパロウ バルボッサ #金曜ロードショー #パイレーツオブカリビアン 

・呪われた海賊たち
・デッドマンズ・チェスト
・ワールド・エンド
・生命の泉
・最後の海賊
https://t.co/8Qnb0YmOkN"
7004,2023-02-03 21:31:06+09:00,"カット部分多いな！

 #パイレーツオブカリビアン"
7005,2023-02-03 21:31:06+09:00,"ラゲッティとピンテルは『スター・ウォーズ』のR2-D2とC-3POをモデルにしてるそうです♪✨

#パイレーツオブカリビアン
#金曜ロードショー https://t.co/3ZkyIKnvcW"
7006,2023-02-03 21:31:06+09:00,"カニさんすごい
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
7007,2023-02-03 21:31:05+09:00,"眠いー
眠いけどー
パイレーツオブカリビアンは見る
WORLD ENDは最後が悲しい"
7008,2023-02-03 21:31:05+09:00,ジャックキター！　#パイレーツオブカリビアン
7009,2023-02-03 21:31:04+09:00,ジャックが狂ってるシーン全カット草 #パイレーツオブカリビアン
7010,2023-02-03 21:31:03+09:00,"！？
#パイレーツオブカリビアン"
7011,2023-02-03 21:31:02+09:00,パイレーツオブカリビアン見ようぜみんな！！
7012,2023-02-03 21:31:01+09:00,"パイレーツ・オブ・カリビアン／呪われた海賊たち (吹替版) Amazonプライムビデオ #金曜ロードショー #パイレーツ・オブ・カリビアン #パイレーツオブカリビアン 

⬇️今すぐ見る⬇️

https://t.co/zTa0r0mUhr"
7013,2023-02-03 21:30:59+09:00,"TVだからカットされたけどノーカット版だとこのCM前のシーンでアトラクション版カリブの海賊の音楽とセリフが入るのね
多分この滝を落ちていくシーンをアトラクションの急流すべりに重ねてるんやろうな
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン
#ワールド・エンド https://t.co/nBWmCugosg"
7014,2023-02-03 21:30:58+09:00,"いやだからカット下手くそか💢！？
#パイレーツオブカリビアン"
7015,2023-02-03 21:30:54+09:00,"利口なジャック。
あいつはこの近くにいる。
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
7016,2023-02-03 21:30:54+09:00,"やっぱりジャックといえばこの音楽あっての登場シーンよね！
だけどせっかくの壮大な登場シーンのわりにジャックが小せぇのよww
彼らしいからいいけど、この滑稽さすら愛せる笑
#パイレーツオブカリビアン https://t.co/sXOgnk9Huy"
7017,2023-02-03 21:30:52+09:00,ジョニーデップじゃないパイレーツオブカリビアンなんて見たくねえよ俺
7018,2023-02-03 21:30:50+09:00,"パイレーツオブカリビアンみてたらKANEBOのCMみれた！😆

慶太さんの歌声をCMで聴けるの最高やな☺️
w-inds.のガムのCM思い出す☺️"
7019,2023-02-03 21:30:49+09:00,"RT @the_river_jp: 『#パイレーツ・オブ・カリビアン』新作、2つ企画がある
https://t.co/9GlZj5Wef6

#パイレーツオブカリビアン #金曜ロードショー #金ロー @kinro_ntv"
7020,2023-02-03 21:30:44+09:00,"世界の果てに行くのは難しくない、問題は帰りだ
誰も行けない場所に行くには迷って当然
のセリフ、海賊〜！って感じで痺れる〜 #パイレーツオブカリビアン"
7021,2023-02-03 21:30:43+09:00,あの世へようこそ。 #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー
7022,2023-02-03 21:30:42+09:00,"無事なのがすごい
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
7023,2023-02-03 21:30:37+09:00,"#パイレーツオブカリビアン
全部カットかよwwwwwwww"
7024,2023-02-03 21:30:37+09:00,"#パイレーツオブカリビアン
バルボッサ、呪いがとけたから感覚も全部戻って人生が楽しくてしょうがないんだろうな…"
7025,2023-02-03 21:30:36+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
7026,2023-02-03 21:30:35+09:00,"あの船が落ちるところの暗転中

ヨーホーの歌や、『死人に口なし』などの声はアトラクションの最初の落ちるところのオマージュだと思ってる 
 #ワールドエンド
 #パイレーツオブカリビアン https://t.co/X9Qg2hm7G2"
7027,2023-02-03 21:30:34+09:00,"RT @cinematoday: キーラ・ナイトレイの現在は？『パイレーツ・オブ・カリビアン』から20年
#キーラナイトレイ #パイレーツオブカリビアン #エリザベス #ワールドエンド https://t.co/9sXgGGnGAA"
7028,2023-02-03 21:30:33+09:00,"#パイレーツオブカリビアン
ジャック登場シーンカットされた"
7029,2023-02-03 21:30:33+09:00,小学生ぶりのパイレーツオブカリビアン
7030,2023-02-03 21:30:32+09:00,パイレーツオブカリビアンDVD全部持ってるけど大好きだから金ロー見るために急いで帰宅した
7031,2023-02-03 21:30:32+09:00,パイレーツオブカリビアン見るか☠️
7032,2023-02-03 21:30:31+09:00,"こりゃまさに神に見捨てられた土地だ。

＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
7033,2023-02-03 21:30:31+09:00,"3部まで観て気づいたけど ジャックが宮殿？でお菓子食べながら天井飛び回る わたしの好きなシーン、カットされたな？
#パイレーツオブカリビアン"
7034,2023-02-03 21:30:30+09:00,"RT @haleraptor606: パイレーツオブカリビアンの世界は、
我々の世界とは違うのよな

ガチでフラットアースの世界。

 #パイレーツ・オブ・カリビアン https://t.co/wy08LTQWd9"
7035,2023-02-03 21:30:26+09:00,"甥っ子初号「あれだれ？（パイレーツオブカリビアン見ながら）」

私「デイビー・ジョーンズだって」

甥っ子2号「でぃーびーじょーん」

喋れてて草"
7036,2023-02-03 21:30:26+09:00,今日はパイレーツオブカリビアンですね。パイレーツですね。”””””パイ””””””レーツですね。おっぱいってことなんですよ
7037,2023-02-03 21:30:22+09:00,酒をカパカパ臓腑に染み渡らせながら観るパイレーツオブカリビアンはおもしれぇや
7038,2023-02-03 21:30:21+09:00,"今コレ見てるぞ！
#金曜ロードショー #パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 
#パイレーツ・オブ・カリビアンワールドエンド https://t.co/wFcjZhDHNB"
7039,2023-02-03 21:30:19+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
7040,2023-02-03 21:30:18+09:00,"#金曜ロードショー
#パイレーツオブカリビアン 
願わくば…サイレントメアリー号VSフライングダッチマン号が観てみたいなぁ……(* ｰ̀﹃ｰ́ *) https://t.co/3jkl9fdpBa"
7041,2023-02-03 21:30:18+09:00,"サオフェンに謁見する前に武器没収されたシーンをカットされたせいで、バルボッサとエリザベスが丸腰で会いに行って仲間に世話焼かれてるみたいなシーンになってて嫌。
カットするくらいなら、２週に分けてやってよ。
#パイレーツオブカリビアン
#金曜ロードショー"
7042,2023-02-03 21:30:17+09:00,とりあえずパイレーツオブカリビアン(^_^)
7043,2023-02-03 21:30:15+09:00,"RT @disneystudiojp: 今夜（2/3）よる9時
日本テレビ系 #金曜ロードショー 放送📺

『#パイレーツオブカリビアン
　 　　　　　／ワールド・エンド』

前人未到の、世界の果てへ🌊
海賊史上最初にして最後の決戦がはじまる——。

詳細 https://t.…"
7044,2023-02-03 21:30:14+09:00,パイレーツオブカリビアン観てるよ〜
7045,2023-02-03 21:30:13+09:00,"#バルボッサ とかいうぐうゴミwww
#パイレーツオブカリビアン"
7046,2023-02-03 21:30:12+09:00,"頭脳派なんですよ、実は。

 #イラスト  #illustraion  #デイビー・ジョーンズ  #パイレーツオブカリビアン https://t.co/TLnVYxmaIQ"
7047,2023-02-03 21:30:09+09:00,パイレーツオブカリビアン、みんないい感じにアホだから多少展開に無理があってもテンションで押し切れるしギャグシーンもテンポいいし最強の映画
7048,2023-02-03 21:30:06+09:00,"RT @kinro_ntv: 物語に登場する「東インド貿易会社」🏰は、歴史上に実在した「東インド会社」とは別物。
イギリスの貿易商たちがインド貿易で覇権を握るために作った会社で、カリブ海にもその行動範囲を拡大🚢。自分たちの利益を脅かす海賊を、せん滅しようとしているという設定です…"
7049,2023-02-03 21:30:05+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
7050,2023-02-03 21:30:05+09:00,パイレーツオブカリビアンは小汚ない顔が良いおっさんがたくさん出てくるので良いですね
7051,2023-02-03 21:30:04+09:00,"パイレーツオブカリビアン何回観ても
飽きないの何でなん？"
7052,2023-02-03 21:30:03+09:00,"RT @mashirog: クラーケンさん、ギャラで揉めて2作目と3作目の間に降板しちゃったのか…
#パイレーツオブカリビアン"
7053,2023-02-03 21:30:02+09:00,"3作目、心臓ついていかない…
ジェフリーラッシュに、
ヘクターバルボッサに、
デイビィージョーンズに、
ビルナイに、
ダメだ、終わるまで息どこですれば良いの？
#パイレーツオブカリビアン 
#金曜ロードショー"
7054,2023-02-03 21:30:01+09:00,"ノリントンめっちゃかっこいい！

#パイレーツオブカリビアン 
#ワールド・エンド  
#金曜ロードショー 
#イラスト https://t.co/3UQLP5iIXW"
7055,2023-02-03 21:30:00+09:00,"RT @HitUltra: 先週のワンピースの映画の最終試写会みたいなので、サンジ役の人が欠席と言うので中井さんが「タコに食われて行けない」って言ってたらしいｗ
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t…"
7056,2023-02-03 21:29:59+09:00,"RT @619tono: やっぱりバルボッサだよなーw
ジェフリーラッシュ最高w

#金ロー
#金曜ロードショー
#パイレーツオブカリビアン
#ワールド・エンド
#バルボッサ
#ジェフリー・ラッシュ https://t.co/QSf1YbhlKD"
7057,2023-02-03 21:29:56+09:00,ﾊﾟｲﾚｰﾂｵﾌﾞｶﾘﾋﾞｱﾝで 猿が凍えてるシーン可愛すぎな
7058,2023-02-03 21:29:51+09:00,"RT @kinro_ntv: ｢パイレーツ･オブ･カリビアン/ワールド･エンド｣
⚔️今夜9時⚔️

鬼は出ませんが
海賊がたくさん出ます🏴‍☠️

#節分の日
#パイレーツオブカリビアン https://t.co/JDl082IBdM"
7059,2023-02-03 21:29:42+09:00,パイレーツオブカリビアン観すぎててテレビ用にカットされてる所が分かってしまう
