,時間,本文
146,2022-11-18 23:54:24+09:00,"あなたの番です
見るの忘れてしまった"
147,2022-11-18 23:54:24+09:00,"なんだぁ

あなたの番です
映画からドラマに繋がってんのかって思ったら…

奈々ちゃん生きてるってバタフライエフェクトって言うかパラレルワールド系のエンドか😭

でも最後の持っていき方すげぇ！"
148,2022-11-18 23:54:23+09:00,"RT @GQJAPAN: 横浜流星が中学生のときに極真空手の世界大会で優勝したことは、『あなたの番です』の格闘場面でのあの驚くべき身体動作からいまや周知の事実かもしれない。

▼横浜流星のインタビューをプレイバック
https://t.co/J1eVeAFl6J

#横浜流星…"
149,2022-11-18 23:54:23+09:00,"あなたの番です
菜奈ちゃん？
菜奈ちゃん！
ハエにもモテモテの菜奈ちゃん！

……。"
150,2022-11-18 23:54:22+09:00,「あなたの番です」ドラマちゃんと見てなかったけど劇場版面白かったな。
151,2022-11-18 23:54:22+09:00,RT @kinro_ntv: プレゼント応募『あなたの番です　劇場版』スペシャル豪華版エディションBlu-ray｜金曜ロードシネマクラブ｜日本テレビ https://t.co/RHjyEtN8S3 #金曜ロード
152,2022-11-18 23:54:21+09:00,あなたの番ですは、珍しく毎週見てたドラマだったから劇場版見てたけど、まさか０時近くまでやるとは思わなんだ。
153,2022-11-18 23:54:21+09:00,"あなたの番です面白かった

最後ドラマでもああだったら良かったのにね..😭

お風呂入ったらポケモンやるかー"
154,2022-11-18 23:54:18+09:00,あなたの番です　最後まで見ちゃったーヾ⁠(⁠*⁠’⁠Ｏ⁠’⁠*⁠)⁠/
155,2022-11-18 23:54:15+09:00,"あなたの番ですの映画、最後のスタッフロールのと怖すぎない！？
えっ、そういうオチなの…！？ってヒヤヒヤした笑"
156,2022-11-18 23:54:12+09:00,"劇場版あなたの番ですやってたから途中から見てた
ドラマ版知らないけど"
157,2022-11-18 23:54:12+09:00,RT @kinro_ntv: プレゼント応募『あなたの番です　劇場版』スペシャル豪華版エディションBlu-ray｜金曜ロードシネマクラブ｜日本テレビ https://t.co/RHjyEtN8S3 #金曜ロード
158,2022-11-18 23:54:11+09:00,[福岡] 22/11/18(金) 21:00~23:54 ＦＢＳ福岡放送１ 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ] の録画を終了しました Status:録画終了 Drops:0 S:0
159,2022-11-18 23:54:11+09:00,あなたの番ですまだ謎があるけど面白かったー #あなたの番です劇場版
160,2022-11-18 23:54:11+09:00,[松山]●録画終了：南海放送１ 2022/11/18 21:0 ～ 23:54 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ] Drops:0
161,2022-11-18 23:54:10+09:00,●録画終了：テレビ信州１(地デジ) 22/11/18 21:00~23:54 録画終了 Drops:0 Scrambles:0 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ]
162,2022-11-18 23:54:10+09:00,●録画終了：読売テレビ１ 2022/11/18 21:0 ～ 23:54 録画終了 Drops:0 Scrambles:0 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ]
163,2022-11-18 23:54:10+09:00,●録画終了：中京テレビ１ 2022/11/18 21:0 ～ 23:54 録画終了 Drops:0 Scrambles:0 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ]
164,2022-11-18 23:54:09+09:00,"録画終了[e11sai-krsn0001]
2022/11/18(金)21:00～23:54
日テレ1
金曜ロードショー「あなたの番です 劇場版」★地上波初放送・本編ノーカット★[解][字][デ]
Drop: 0 Scramble: 0 Comment: 録画終了
#kurosan_rec"
165,2022-11-18 23:54:09+09:00,はああああ……良かったぁぁぁぁε-(´∀｀;)ﾎｯあなたの番です、結局BADENDに繋がるのかと思った。ちゃんとハッピーENDで良かった
166,2022-11-18 23:54:08+09:00,あなたの番です最後が1番焦った
167,2022-11-18 23:54:07+09:00,"(広島) ⏹ 録画終了: 2022/11/18(金) 広島テレビ1 #広島テレビ1
21:00～23:54 金曜ロードショー「あなたの番です 劇場版」★地上波初放送・本編ノーカット★[解][字][デ] 
Drop: 1 Scramble: 0 Comment: 録画終了"
168,2022-11-18 23:54:05+09:00,●録画終了：日テレ１ 2022/11/18 21:0 ～ 23:54 録画終了 Drops:0 Scrambles:0 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ]
169,2022-11-18 23:54:04+09:00,"💨 予約削除 
 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ] 
 日テレ１ 
 11/18(Fri) 21:00~23:54 174分"
170,2022-11-18 23:54:04+09:00,"録画終了 金曜ロードショー「あなたの番です 劇場版」★地上波初放送・本編ノーカット★ [Sg32.50,Br16.1,Dr0,Td+1.48,Ta+1.64,TvRock V0.9u2 twr410 twr41023b8]"
171,2022-11-18 23:54:04+09:00,"⏹ 録画終了: 2022/11/18(金) 日テレ1 #ntv
21:00～23:54 金曜ロードショー「あなたの番です 劇場版」★地上波初放送・本編ノーカット★[解][字][デ] 
Drop: 0 Scramble: 0 Comment: 録画終了"
172,2022-11-18 23:54:04+09:00,あなたの番です、おいらみたいなバカには難しかったけどえがったんちゃう？主人公が怖いのとオチにヒッッヤヒヤした。来週のヴァイオレットエヴァーガーデンも楽しみ
173,2022-11-18 23:54:04+09:00,"ジャパリパークが、〘金曜ロードショー「あなたの番です 劇場版」★地上波初放送・本編ノーカット★[解][字][デ]〙の録画を終了したのをお知らせします。
🛑: 2022/11/18(金) 21:00～23:54 日テレ1
Drop: 0 Scramble: 0
Result: 録画終了"
174,2022-11-18 23:54:03+09:00,"""あなたの番です""本編よりめちゃくちゃハッピーエンド感あって面白かったな
最後の嫌な予感すごかったけどなんとか死ぬルート回避してて安心したわ"
175,2022-11-18 23:54:03+09:00,"⏹ 録画終了 
 金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ] 
 日テレ１ 
 11/18(Fri) 21:00~23:54 174分 
 エラー: null, ドロップ: null, スクランブル: null"
176,2022-11-18 23:54:02+09:00,すまんけどあなたの番ですおもんなすぎて人生の貴重な3時間失った。
177,2022-11-18 23:54:02+09:00,"【録画終了】 読売テレビ１ 2022/11/18 21:00 〜 2022/11/18 23:54
金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ]"
178,2022-11-18 23:54:02+09:00,"【録画終了】 日テレ１ 2022/11/18 21:00 〜 2022/11/18 23:54
金曜ロードショー「あなたの番です　劇場版」★地上波初放送・本編ノーカット★[解][字][デ]"
179,2022-11-18 23:54:01+09:00,半月前に録画したのに見なかったドラマの方のあなたの番です。消してしまって…やらかしたな。消さなきゃ良かったな🙃
180,2022-11-18 23:54:01+09:00,あなたの番です劇場版見終わった、面白かった
181,2022-11-18 23:54:00+09:00,あなたの番です見たけど後半鳥肌と変な顔が止まらんかった
182,2022-11-18 23:54:00+09:00,"【インタビュー / ネタバレあり！】『あなたの番です 劇場版』、西野七瀬が黒島ちゃんの“あのシーン”について語る！
https://t.co/SmQBHQWJ44

@kinro_ntv @anaban_ntv #西野七瀬 #黒島ちゃん #あなたの番です劇場版 #あなたの番です #金曜ロードショー"
183,2022-11-18 23:54:00+09:00,"ドラマ「＃あなたの番です」全20話の見逃し配信は
無料で、今すぐ観れます！

華金の夜にいかがですか？

#あな番　#金ロー

ドラマ『あなたの番です』1話から最終話まで無料で見る方法はこれ！
https://t.co/BtxMaB7bDg"
184,2022-11-18 23:53:59+09:00,"あなたの番ですの劇場版テレビでやってて見たけど面白かったー💓
ドラマも今度見てみようかな🙃"
185,2022-11-18 23:53:59+09:00,"劇場版、あなたの番です、微妙だったというか
短い時間にぶち込むしかなかったから、よくわからん話になってた"
186,2022-11-18 23:53:57+09:00,"あなたの番ですはやっぱり映画で見る程じゃなかった
康のドラマはドラマ好きが作ってみたドラマな感じがして
謎を作るだけ作ってほったらかして
最後もなるほどってならないし
そもそもifストーリーなら登場人物の性格変わるのもおかしいし浅香が人殺すわけないじゃんか"
187,2022-11-18 23:53:57+09:00,"あなたの番です初めて観たけど面白かった😐😐

鳥肌もん。"
188,2022-11-18 23:53:57+09:00,"劇場版あなたの番ですのラスト
トラウマ呼び起こされただけだったwww"
189,2022-11-18 23:53:56+09:00,RT @kinro_ntv: プレゼント応募『あなたの番です　劇場版』スペシャル豪華版エディションBlu-ray｜金曜ロードシネマクラブ｜日本テレビ https://t.co/RHjyEtN8S3 #金曜ロード
190,2022-11-18 23:53:56+09:00,"あなたの番です　劇場版
ドラマと違った見方で面白かった
最後までドキドキさせてくれてありがとう(*´ω｀)"
191,2022-11-18 23:53:56+09:00,あなたの番ですクソおもろないやん
192,2022-11-18 23:53:56+09:00,劇場版あなたの番です面白かったわ
193,2022-11-18 23:53:55+09:00,"見る予定なかったあなたの番です見入っちゃった
疲れたもう気力ない"
194,2022-11-18 23:53:54+09:00,RT @kinro_ntv: プレゼント応募『あなたの番です　劇場版』スペシャル豪華版エディションBlu-ray｜金曜ロードシネマクラブ｜日本テレビ https://t.co/RHjyEtN8S3 #金曜ロード
195,2022-11-18 23:53:52+09:00,"RT @maji_opai: 金曜ロードショーが「ドラマを見ていた方でも、初めての方でも楽しめる」とかいうから『あなたの番です劇場版』見てるけど、誰がぎ殺されるたびに「…誰！？」ってなってる
頭30分くらい飯作りながら片手間で見てた俺が悪いんだけど。
そしてちゃんと楽しめてる。"
196,2022-11-18 23:53:52+09:00,Aimer「ONE AND LAST」MUSIC VIDEO（主演：西野七瀬)  ※映画『あなたの番です 劇場版』主題歌 https://t.co/v8aHO7iFQ6 @YouTubeより
197,2022-11-18 23:53:49+09:00,あなたの番ですおもろすぎやろなんこれﾌｧ~~~~
198,2022-11-18 23:53:47+09:00,RT @kinro_ntv: プレゼント応募『あなたの番です　劇場版』スペシャル豪華版エディションBlu-ray｜金曜ロードシネマクラブ｜日本テレビ https://t.co/RHjyEtN8S3 #金曜ロード
199,2022-11-18 23:53:47+09:00,"あなたの番です
途中ギャグやんって思う所も多々あったけど
ドラマ版より生きてる人が多くて そこは良かったと少し思う
なんだかんだ楽しんで見た"
200,2022-11-18 23:53:46+09:00,"あなたの番ですの劇場版見たかったけど地上波で見れて良かった...
最後ドラマと同じ展開になってて怖かったけど映画では菜奈ちゃん生きてて良かった🥹"
201,2022-11-18 23:53:46+09:00,あなたの番ですの映画の終わり方マジでビックリした
202,2022-11-18 23:53:45+09:00,RT @kinro_ntv: プレゼント応募『あなたの番です　劇場版』スペシャル豪華版エディションBlu-ray｜金曜ロードシネマクラブ｜日本テレビ https://t.co/RHjyEtN8S3 #金曜ロード
