,時間,本文
3605,2022-11-11 12:40:13+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まで、あと1️⃣時間
視聴者参加型コンテンツ「#金曜ロードシアター」では、
#大町怜央 アナがリアルタイムで参加。一緒に感動を共有しましょう😌
#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https:/…"
3606,2022-11-11 12:40:11+00:00,"きょう、そしてバトンは渡された
だったのね！
途中から見て話わからんけど
圭さんビジュが最高。
そして声よ。声。
来月たのしみだなーーーー！

#田中圭"
3607,2022-11-11 12:40:11+00:00,RT @BMW7takuya: 今夜放送『そして、バトンは渡された』#永野芽郁、#田中圭 のコメント到着 https://t.co/BEzYmDw6gp #金曜ロード #そしてバトンは渡された
3608,2022-11-11 12:40:10+00:00,"「そして、バトンは渡された」
昨年…公開されて、大ヒット話題作なので…
気になってたから…観てみよう〜と思って、観てる…
家族👪とは…⁉️🙄
親子👪とは…⁉️🤔
…だネッ❗😉"
3609,2022-11-11 12:40:07+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/U362p4fKBx #金曜ロード
3610,2022-11-11 12:40:05+00:00,"そして、バトンは渡された
楽しみにしとったはずなのに、石原さとみが眼福すぎてそこにしか目がいかん"
3611,2022-11-11 12:40:01+00:00,"そしてバトンは渡されたやってるやん
これはマジでいい映画

#そしてバトンは渡された"
3612,2022-11-11 12:40:00+00:00,"【ネタバレ解説】「そして、バトンは渡された」みぃたんや家族の秘密とは？【金曜ロードショー放送中】（映画.com）
#Yahooニュース
 https://t.co/ywjB8FmNfQ"
3613,2022-11-11 12:39:59+00:00,"おい
今日の金ロー見ろ
「そしてバトンは渡された」やってるぞ"
3614,2022-11-11 12:39:57+00:00,"RT @realsound_m: 【👀#そしてバトンは渡された 注目記事】

▼『そして、バトンは渡された』は“ミステリー的”？
https://t.co/6GK8Wjapg0

▼#永野芽郁 と #岡田健史（#水上恒司）がピアノを猛特訓
https://t.co/pctWeq…"
3615,2022-11-11 12:39:54+00:00,急にぶっこんでごめんだけど、先月からの鬱々ツイートはこのせいなのだ～なんともコメントしづらい話だけど誤魔化すの疲れた。まだトラブル解決してないけど、とりあえず、大好きな大切な本が返ってこないのが悲しい。そしてバトンは渡された、だけじゃなくって二冊貸しとるのに。ばーかばーか。
3616,2022-11-11 12:39:53+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/bfCHzU4Kp5 #金曜ロード
3617,2022-11-11 12:39:52+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/CcByAMHCLZ #金曜ロード
3618,2022-11-11 12:39:48+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/1OXqEJPMfg #金曜ロード
3619,2022-11-11 12:39:47+00:00,そしてバトンは渡されたってめっちゃおもろない？
3620,2022-11-11 12:39:47+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/piQ38nXds2 #金曜ロード
3621,2022-11-11 12:39:45+00:00,そしてバトンは渡された、とにかく石原さとみがかわいい、、、あと料理が美味しそうなのが再現？されててよき👏
3622,2022-11-11 12:39:45+00:00,いまそしてバトンは渡された見てるんだけど、この映画の岡田健史がミンギュにしか見えなくてワロてる
3623,2022-11-11 12:39:44+00:00,そして、バトンは渡された実写観てると本作読みたくなるよね
3624,2022-11-11 12:39:43+00:00,そしてバトンは渡された、恒司くん出てて衝撃
3625,2022-11-11 12:39:41+00:00,@hanorupe_yuu 配信お疲れ、優たん　〜そして、バトンは渡された〜　地上波初放送中です🤗…感動するんだって❤️
3626,2022-11-11 12:39:39+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まもなくです

#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/LEvyUMRyzr"
3627,2022-11-11 12:39:38+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/GdvqLE5PcA #金曜ロード
3628,2022-11-11 12:39:38+00:00,"金曜ロードショー『そして、バトンは渡された』見始めたら、面白い！
#そしてバトンは渡された  
#金曜ロードショー"
3629,2022-11-11 12:39:34+00:00,#そして、バトンは渡された
3630,2022-11-11 12:39:30+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/X4XnF7NRop #金曜ロード
3631,2022-11-11 12:39:27+00:00,RT @BMW7takuya: 今夜放送『そして、バトンは渡された』#永野芽郁、#田中圭 のコメント到着 https://t.co/BEzYmDw6gp #金曜ロード #そしてバトンは渡された
3632,2022-11-11 12:39:27+00:00,「そして、バトンは渡された」やってるやん！！映画館で泣いたな〜
3633,2022-11-11 12:39:25+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/2XIaAc80aO #金曜ロード
3634,2022-11-11 12:39:24+00:00,映画 そして、バトンは渡された 途中から見てる。全部のセリフがなんか浮いてるけど展開は面白そう。石原さとみはADHDぽい感じ？部屋が片付けられない感じのセットの再現が下手くそだな、ただ物を多く置いてみただけ
3635,2022-11-11 12:39:24+00:00,"そして、バトンは渡された。
本当に大好き😭"
3636,2022-11-11 12:39:23+00:00,そして、バトンは渡された　音楽もすてきなんだよね　ピアノの。
3637,2022-11-11 12:39:20+00:00,そしてバトンは渡された 気にはなってたけど観れてなかったから金ローでしてくれてラッキー
3638,2022-11-11 12:39:19+00:00,"「そして、バトンは渡された」のめいちゃんめっちゃかわいい。
本も読んだけど話も好きよ。
おばあちゃんとお別れするとこで号泣した。 https://t.co/EAGCArKxp6"
3639,2022-11-11 12:39:16+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/AvJFkWqGGT #金曜ロード
3640,2022-11-11 12:39:15+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/zNLlGlNoKe #金曜ロード
3641,2022-11-11 12:39:15+00:00,"RT @HinatakaJeF: 今日は金曜ロードショーで『そして、バトンは渡された』の地上波放送か！田中圭の父親が理想オブ理想…！お父さんを僕にください…！などとだいぶ様子がおかしなことになってる紹介記事を置いておきます。メッセージも含めて良い映画ですよ。
#そしてバトンは渡…"
3642,2022-11-11 12:39:13+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/PomF6JTKA7 #金曜ロード
3643,2022-11-11 12:39:13+00:00,"そしてバトンは渡された
見てるけど
どゆこと？ってなったからあらすじみたわ。
永野芽郁ちゃん＝稲垣くるみちゃんでいいわけね
2人とも可愛い🥰🥰"
3644,2022-11-11 12:39:13+00:00,日本テレビ系列の金曜ロードショーにて『そして、バトンは渡された』が放送中。過去記事： そして、バトンは渡された (永野芽郁さん) - https://t.co/sUZEwMk9jH #金曜ロードショー #永野芽郁
3645,2022-11-11 12:39:12+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/H6zPUWE9Jl #金曜ロード
3646,2022-11-11 12:39:03+00:00,そして、バトンは渡された試聴中。
3647,2022-11-11 12:38:58+00:00,今日中にメイちゃんの執事TVerで4話までは見なきゃなのに、そしてバトンは渡されたも見たいし、マジやばい(まだ3話前半)
3648,2022-11-11 12:38:58+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/5ppIWC89zd #金曜ロード
3649,2022-11-11 12:38:57+00:00,"ひっっっっっさしぶりに
ドラマ(映画)見てる気がする。
そして、バトンは渡された
ちょっと気になってたのよね。"
3650,2022-11-11 12:38:56+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/42qbaOfFaT #金曜ロード
3651,2022-11-11 12:38:56+00:00,今夜放送『そして、バトンは渡された』#永野芽郁、#田中圭 のコメント到着 https://t.co/BEzYmDw6gp #金曜ロード #そしてバトンは渡された
3652,2022-11-11 12:38:53+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/NyQZsNvqFJ #金曜ロード
3653,2022-11-11 12:38:52+00:00,"原作読んだけど、映画もなかなか良いじゃないか。

キャストみんな好き。

『そしてバトンは渡された』ネタバレ！原作のあらすじ結末 
https://t.co/jnL0hnmJ5k

#そしてバトンは渡された 
#永野芽郁 
#田中圭"
3654,2022-11-11 12:38:44+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/tYlvlYoDJh #金曜ロード
3655,2022-11-11 12:38:41+00:00,Mステ見て金スマ見てそしてバトンは渡された見て忙しい……………………💦💦💦💦
3656,2022-11-11 12:38:41+00:00,"RT @film_TFC: #栃木県フィルムコミッション
支援作品🎥

映画 『そして、バトンは渡された』

今夜テレビ放送がありますね🥰

#宇都宮共和大学那須キャンパス のロケ情報はこちら▼

#そしてバトンは渡された"
3657,2022-11-11 12:38:40+00:00,そしてバトンは渡された、映画みたかったけど観に行かず原作も読まずここまで来てしまったので意外と早く金ローで見られて嬉しい🥹
3658,2022-11-11 12:38:39+00:00,そしてバトンは渡された見てるんだけどCMがうざすぎる
3659,2022-11-11 12:38:37+00:00,"「そして、バトンは渡された」見てる。
これ好き。"
3660,2022-11-11 12:38:22+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/kuswZ6bl4a #金曜ロード
3661,2022-11-11 12:38:18+00:00,"そしてバトンは渡された 見始めたら止まらない。
展開、結末が気になるし、石原さとみがやっぱり最強。"
3662,2022-11-11 12:38:17+00:00,"@katuragirio いま金ローか何かでやってる「そしてバトンは渡された」
序盤ちょっと過ぎてからネタバレ読んで楽しんでます。流れが掴めると楽しみ方が変わっていいですね……"
3663,2022-11-11 12:38:16+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/aFTGBZIrQj #金曜ロード
3664,2022-11-11 12:38:15+00:00,"そしてバトンは渡されたずっと見たかったけん金ローで見れるん嬉しいーー(^_^)
岡田健史かっこいい🥺"
3665,2022-11-11 12:38:12+00:00,イケメンと可愛いおにゃのこは健康にいい（そして、バトンは渡されたを視聴中）
3666,2022-11-11 12:38:07+00:00,そしてバトンは渡された好きなんよねえ
3667,2022-11-11 12:38:06+00:00,そしてバトンは渡された観たかったから嬉しい〜⸜( ◜࿁◝ ⸝ 最近小説読もうか迷ったけど結論知るのやだったから我慢した笑
3668,2022-11-11 12:38:06+00:00,"RT @HinatakaJeF: 今日は金曜ロードショーで『そして、バトンは渡された』の地上波放送か！田中圭の父親が理想オブ理想…！お父さんを僕にください…！などとだいぶ様子がおかしなことになってる紹介記事を置いておきます。メッセージも含めて良い映画ですよ。
#そしてバトンは渡…"
3669,2022-11-11 12:38:02+00:00,"RT @HinatakaJeF: 今日は金曜ロードショーで『そして、バトンは渡された』の地上波放送か！田中圭の父親が理想オブ理想…！お父さんを僕にください…！などとだいぶ様子がおかしなことになってる紹介記事を置いておきます。メッセージも含めて良い映画ですよ。
#そしてバトンは渡…"
3670,2022-11-11 12:37:59+00:00,そしてバトンは渡されたおもろいなにこれ☺️
3671,2022-11-11 12:37:58+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/SFay58Oh9Y #金曜ロード
3672,2022-11-11 12:37:57+00:00,そしてバトンは渡されたもやってんじゃん！！！私が激泣きしたやつ！！！
3673,2022-11-11 12:37:54+00:00,大好きな、【そして、バトンは渡された】してるー🥹❤️
3674,2022-11-11 12:37:54+00:00,そして、バトンは渡された見てる😊
3675,2022-11-11 12:37:54+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/9UqQ3sr6Hj #金曜ロード
3676,2022-11-11 12:37:53+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/pINvjVlgJA #金曜ロード
3677,2022-11-11 12:37:52+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」始まりました
最後までお楽しみください
#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/HW6Y32FKM7"
3678,2022-11-11 12:37:50+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/SM6wJhi2vu #金曜ロード
3679,2022-11-11 12:37:49+00:00,"そして、バトンは渡された
面白っ"
3680,2022-11-11 12:37:49+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/Tal5ImbanR #金曜ロード
3681,2022-11-11 12:37:48+00:00,｢そして、バトンは渡された｣見始めちゃった明日５時起きの民
3682,2022-11-11 12:37:47+00:00,RT @kinro_ntv: 今夜放送『そして、バトンは渡された』#永野芽郁、#田中圭 のコメント到着 https://t.co/wvBUZEA1XU #金曜ロード #そしてバトンは渡された
3683,2022-11-11 12:37:45+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/GLPOnAjjb9 #金曜ロード
3684,2022-11-11 12:37:35+00:00,そしてバトンは渡されたやるの知らなかったんですけど…ショックすぎる…
3685,2022-11-11 12:37:34+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/DwlQJiiTWC #金曜ロード
3686,2022-11-11 12:37:34+00:00,そしてバトンは渡された！やってる！！！
3687,2022-11-11 12:37:31+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/yidAjjiW6f #金曜ロード
3688,2022-11-11 12:37:28+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/9R9UmIYhnJ #金曜ロード
3689,2022-11-11 12:37:20+00:00,そしてバトンは渡された見たかったのにこんな時間になってた途中から見るの嫌だし見るのやめよ😫
3690,2022-11-11 12:37:20+00:00,そして、バトンは渡されたなんだかんだで観ちゃってる
3691,2022-11-11 12:37:19+00:00,"そしてバトンは渡された今日やってるよね見たいな
明日見ようかな"
3692,2022-11-11 12:37:12+00:00,"📢そして、バトンは渡された📢
TV見逃した方へ～無料で初めから見る方法！😉
　　👇
https://t.co/nWasznMWIB

✅ 31日間無料
✅ 見終わったら解約OK 😉

#そしてバトンは渡された
#永野芽郁
#PR投稿"
3693,2022-11-11 12:37:12+00:00,"森宮さんワタワタ顔が可愛いすぎなんですけど。

『そして、バトンは渡された』相関図・キャスト！原作（少し）ネタバレ 
https://t.co/es0Yphb2A1

#そしてバトンは渡された 
#田中圭"
3694,2022-11-11 12:37:08+00:00,"そしてバトンは渡されたを見ています。
初めて見ますが、とても見ていて楽しいです。
この後どういうストーリーで進み、
結末がどうなるのかな？
とても楽しみです。

永野芽郁ちゃん、大好きです。"
3695,2022-11-11 12:37:08+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/cFmi2IVuJH #金曜ロード
3696,2022-11-11 12:36:58+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/xk7YJIOo1X #金曜ロード
3697,2022-11-11 12:36:58+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/msfLzKLEAx #金曜ロード
3698,2022-11-11 12:36:52+00:00,"RT @kou1017_LASSIE: 本日21時より日テレ金曜ロード
ショーにて、
""そして、バトンは渡された""
地上波初放送。
橋本麗愛さんと山本栞さんがﾁｮｲ役
で出ています。
何処に登場するか探すのも！w
普通に良い話なので是非。
僕は熱出そうなので録画しますw

#そ…"
3699,2022-11-11 12:36:50+00:00,そしてバトンは渡されたは試写会で観たんだ。
3700,2022-11-11 12:36:42+00:00,そして、バトンは渡された　初めて見てる
3701,2022-11-11 12:36:41+00:00,"RT @crank_in_net: 永野芽郁、田中圭のコメント到着！　『そして、バトンは渡された』今夜金ローで地上波初放送 

#金ロー #そしてバトンは渡された #永野芽郁 #田中圭 @kinro_ntv
https://t.co/U8i4ZbGrFD"
3702,2022-11-11 12:36:40+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/FINyARJJxw #金曜ロード
3703,2022-11-11 12:36:32+00:00,母性、マイ・ブロークン・マリコは原作のイメージと全く合わなくて最悪なキャスティングだけれど、そしてバトンは渡されたの永野芽郁ちゃんはぴったり。
3704,2022-11-11 12:36:29+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/jFabtYfn0p #金曜ロード
3705,2022-11-11 12:36:24+00:00,そしてバトンは渡されたはほんと泣ける
3706,2022-11-11 12:36:21+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/2oDy8jr9JD #金曜ロード
3707,2022-11-11 12:36:20+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/JmEliNPxh8 #金曜ロード
3708,2022-11-11 12:36:15+00:00,"#名刺がわりの小説10選
ざっと目に止まった中で
よく見かけた小説
かがみの孤城がすごく気になる🤔

かがみの孤城/辻村深月
告白/湊かなえ
コンビニ人間/村田沙耶香
舟を編む/三浦しをん
西の魔女が死んだ/梨木香歩
そして、バトンは渡された/瀬尾まいこ
重力ピエロ/伊坂幸太郎

#読書好きと繋がりたい"
3709,2022-11-11 12:36:10+00:00,そしてバトンは渡されたの早瀬くん、どこかでみたことある気がしたけどMIUの九重くんだ！！！！！！
3710,2022-11-11 12:36:10+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/i0SEOO2Pip #金曜ロード
3711,2022-11-11 12:36:07+00:00,そしてバトンは渡されたやってる
3712,2022-11-11 12:36:06+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/PpzUv7pnYF #金曜ロード
3713,2022-11-11 12:36:03+00:00,"RT @CTqX6duDXFOgh7H: おやすみなさい(　・ω・)金曜日夜そしてバトンは渡された見たらはやめに寝まふ

固定ツイートも見てください"
3714,2022-11-11 12:36:01+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/o8aOfb3I0H #金曜ロード
3715,2022-11-11 12:35:53+00:00,"妻がお世話になっています。土日は休みだよ🤗
そしてバトンは渡されたは名作！すずめの戸締まりは見るの？🤔
#yunatalk"
3716,2022-11-11 12:35:51+00:00,"RT @sakuemi311: ❀.*･ﾟ

おはようℓσνє♡𝖥𝗋𝗂𝖽𝖺𝗒☀☁

　　　∗
にこやかに微笑み
やわらかい言葉で
あたたかさを伝える
　　　∗

今日の金曜ロードショー
「そしてバトンは渡された」
映画館で観たけど録画しなきゃ♪

𝐻𝑎𝑣𝑒 𝑎 𝑔𝑜𝑜𝑑 𝑑𝑎𝑦…"
3717,2022-11-11 12:35:49+00:00,"金曜ロードショー

「そして、バトンは渡された」
本屋大賞受賞の小説の映画🎥
2つの家族のつながり、驚きの結末と大きな感動!!

今、観てる📺"
3718,2022-11-11 12:35:46+00:00,"「そして、バトンは渡された」はいい映画だ。
彼女さんについてきてもらって一緒に見たから思い入れがある。"
3719,2022-11-11 12:35:42+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/iTgzWM2NWN #金曜ロード
3720,2022-11-11 12:35:40+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」🍳
📺今夜9時　地上波初放送✨
#永野芽郁 #田中圭 #岡田健史 #稲垣来泉 #朝比奈彩 #安藤裕子 #戸田菜穂 #木野花 #石原さとみ／ #大森南朋 #市村正親 #そしてバトンは渡された https://t.co/q…"
3721,2022-11-11 12:35:36+00:00,映画「そしてバトンは渡された」まだ30分しか経ってないけどこの時点で既にいい。これは絶対良い映画。
3722,2022-11-11 12:35:34+00:00,"ずっと見たかった
「そしてバトンは渡された」
みんないい人"
3723,2022-11-11 12:35:21+00:00,"RT @HinatakaJeF: 今日は金曜ロードショーで『そして、バトンは渡された』の地上波放送か！田中圭の父親が理想オブ理想…！お父さんを僕にください…！などとだいぶ様子がおかしなことになってる紹介記事を置いておきます。メッセージも含めて良い映画ですよ。
#そしてバトンは渡…"
3724,2022-11-11 12:35:18+00:00,金ローで「そしてバトンは渡された」やってる！！2回目のデートで彼とネカフェで見た映画。見終わった後バックハグからの初めてのキス。ずっとソワソワしてて…やっとキス出来たときは嬉しかったなって言ってくれたの可愛かったな。
3725,2022-11-11 12:35:10+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まもなくです

#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/LEvyUMRyzr"
3726,2022-11-11 12:35:04+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/Dst7qRwMvb #金曜ロード
3727,2022-11-11 12:35:01+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/U7ZUUrNSUh #金曜ロード
3728,2022-11-11 12:35:01+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/dv1lRBa8Ku #金曜ロード
3729,2022-11-11 12:35:00+00:00,"本日、金曜ロードショー🎬
「そして、バトンは渡された」
2021年⭐️"
3730,2022-11-11 12:34:59+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/iTgzWM2NWN #金曜ロード
3731,2022-11-11 12:34:58+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/fy3iQF2hcO #金曜ロードさ
3732,2022-11-11 12:34:54+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/ZRBgElTlD4 #金曜ロード
3733,2022-11-11 12:34:54+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/ELFqrChxOp #金曜ロード
3734,2022-11-11 12:34:48+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/yrIh8ZOABY #金曜ロード
3735,2022-11-11 12:34:47+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/PUdH8526os #金曜ロード
3736,2022-11-11 12:34:27+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/fplmmQdpjI #金曜ロード
3737,2022-11-11 12:34:27+00:00,"『そしてバトンは渡された』原作は未読だけど映画に惹き込まれている…
梨花さん魅力的な女性だ！
そして早瀬くん役の岡田健司くんがかっこいい🥰"
3738,2022-11-11 12:34:26+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/sRz86Za2rQ #金曜ロード
3739,2022-11-11 12:34:23+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/gxtG05Nm7P #金曜ロード
3740,2022-11-11 12:34:17+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/PVlBWOzzof #金曜ロード
3741,2022-11-11 12:34:15+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/7F0VjCoxpT #金曜ロード
3742,2022-11-11 12:34:05+00:00,"RT @cinema_cafe: 『#そして、バトンは渡された』絶妙な距離感から生まれた“親子”の信頼関係

永野芽郁さん＆田中圭さんのインタビューはこちらから✍️
https://t.co/4iMGCNbnoO

#永野芽郁 #田中圭 #金曜ロードショー #金ロー https…"
3743,2022-11-11 12:34:01+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/sOhhkkSauc #金曜ロード
3744,2022-11-11 12:33:53+00:00,"RT @realsound_m: 【👀#そしてバトンは渡された 注目記事】

▼『そして、バトンは渡された』は“ミステリー的”？
https://t.co/6GK8Wjapg0

▼#永野芽郁 と #岡田健史（#水上恒司）がピアノを猛特訓
https://t.co/pctWeq…"
3745,2022-11-11 12:33:49+00:00,"そして、バトンは渡された
頼む全員幸せになってくれ"
3746,2022-11-11 12:33:47+00:00,そしてバトンは渡されたって映像化してたんか
3747,2022-11-11 12:33:44+00:00,そしてバトンは渡されたの再放送面白すぎるので配信遅れますー！！！！！
3748,2022-11-11 12:33:28+00:00,"金ローで、
そして、バトンは渡された
ひとりひとりの役者さんの演技、表現力が素晴らしすぎる。
原作も映画もどちらも好き。"
3749,2022-11-11 12:33:27+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/HZhgVg1r4D #金曜ロード
3750,2022-11-11 12:33:12+00:00,なにわとそしてバトンは渡されたを録画したから把握してなかったお淳太録れへんだしなんなら見れもせん…
3751,2022-11-11 12:33:09+00:00,"今『そしてバトンは渡された』観てたら校舎のシーン出てがっつり地元のとこなんやけどwwwwwwwwww
車でしょっちゅう通るから何処の学校か秒で分かってしまった＾＾"
3752,2022-11-11 12:33:07+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」✨
金曜よる9⃣時
#永野芽郁 #田中圭 #岡田健史 #稲垣来泉 #朝比奈彩 #安藤裕子 #戸田菜穂 #木野花 #石原さとみ／ #大森南朋 #市村正親 #そしてバトンは渡された https://t.co/siuCNWd…"
