,時間,本文
12949,2023-01-13 21:08:05+09:00,思い出のマーニー見る https://t.co/h3YDZmPpsU
12950,2023-01-13 21:08:04+09:00,思い出のマーニー
12951,2023-01-13 21:08:04+09:00,"金ロー思い出のマーニーだー！！
嬉しすぎる🥲"
12952,2023-01-13 21:08:03+09:00,思い出のマーニーの杏奈、完全に舞い上がれの舞ちゃんと同じ😂😂😂
12953,2023-01-13 21:08:02+09:00,"学生の頃に4年間付き合ってた大好きだった初恋の相手との人生初めてのデートが、思い出のマーニーなんよな。
今日は泣くぞーー！！！！！！ https://t.co/V0r8fl724R"
12954,2023-01-13 21:08:02+09:00,"思い出のマーニー
好きな映画トップ3に入るくらい好き
もう泣きそう"
12955,2023-01-13 21:08:01+09:00,"思い出のマーニー初見のちび光氏「あ、これ北海道じゃなぁい」

さすが、電車で一発である、、、"
12956,2023-01-13 21:08:01+09:00,"RT @SAMEX_1u2y: ""思い出""のマーニー、どうやら敵の記憶から幸せな幻覚を見せるタイプの二つ名のようだな"
12957,2023-01-13 21:08:01+09:00,思い出のマーニーの記憶・・・テクニカルな小説のようだったかもしれない
12958,2023-01-13 21:08:00+09:00,思い出のマーニーと名探偵マーニーを混同してた
12959,2023-01-13 21:08:00+09:00,RT @seedyoulater: 思い出のマーニー好きだけど、途中までの杏奈とその周辺状況の拗れっぷりとネタバレ部分が結構重いので元気な時じゃないと見れない（見るけど）
12960,2023-01-13 21:08:00+09:00,「思い出のマーニー」のYahoo!リアルタイム検索 - Twitter（ツイッター）をリアルタイム検索 https://t.co/MLZWcbpwFg
12961,2023-01-13 21:07:58+09:00,RT @SAMEX_1u2y: あっ思い出のマーニーがそろそろ始まるよ。マーニー……見せてもらうぜ、お前の思い出をよ
12962,2023-01-13 21:07:58+09:00,『思い出のマーニー』が百合なのは論を俟たないけれど、より正確にいえば、岩館真理子っぽいと思います。ホラーだし。そんなわけで、結構好きです。
12963,2023-01-13 21:07:57+09:00,思い出のマーニー、しゅきぴ
12964,2023-01-13 21:07:57+09:00,"思い出のマーニーは後で観ます。
最初のシーンで家族と一緒に見れないことが決定したので。
あれは一人じゃないと観れない。"
12965,2023-01-13 21:07:56+09:00,思い出のマーニーはじめて見る
12966,2023-01-13 21:07:56+09:00,思い出のマーニー見よう！ https://t.co/CGfXJu8kH5
12967,2023-01-13 21:07:56+09:00,"思い出のマーニー大好き
#金曜ロードショー"
12968,2023-01-13 21:07:55+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
12969,2023-01-13 21:07:55+09:00,思い出のマーニー、めっちゃ北海道だ…！景色がリアル…！ #金ロー
12970,2023-01-13 21:07:55+09:00,金曜ロードショー「思い出のマーニー」https://t.co/mFupANlOGJ #金曜ロード
12971,2023-01-13 21:07:54+09:00,思い出のマーニー始まった瞬間絵うまッッて言っちゃった
12972,2023-01-13 21:07:54+09:00,"待って！思い出のマーニーやってる！
1番好きなジブリ作品だから嬉しいな✨♡"
12973,2023-01-13 21:07:54+09:00,金ロー「思い出のマーニー」の札駅でのDC283の描写が良くて感動する(博士)
12974,2023-01-13 21:07:53+09:00,高月彩良＆有村架純W主演　松嶋菜々子、杉咲花ら豪華集結『思い出のマーニー』キャストをチェック！＜金曜ロードショー＞（クランクイン！） - Yahoo!ニュース https://t.co/LTtJWQCqB2
12975,2023-01-13 21:07:52+09:00,"思い出のマーニーは原作の「アンナ、あたしのアンナ。""あたし""はあなたを愛しているわ。今まで出会った女の子のなかの誰よりもあなたが一番好き」っていうセリフが一番好き
 #思い出のマーニー"
12976,2023-01-13 21:07:52+09:00,"思い出のマーニーだ
キハ283とキハ54"
12977,2023-01-13 21:07:51+09:00,思い出のマーニー | Annict https://t.co/rqKuUPNuYt
12978,2023-01-13 21:07:50+09:00,"思い出のマーニーいかにうろ覚えなのか思い知らされた
これ北海道舞台なの…
いきなりばりばりに札幌駅で感動しちゃった"
12979,2023-01-13 21:07:50+09:00,"思い出のマーニーの最初の杏奈見てたら腹たってくるんだよなwwド思春期w
映画自体は好き🥰"
12980,2023-01-13 21:07:48+09:00,RT @LOCUSTBORG: 『思い出のマーニー』は確かこういう… https://t.co/tOLxtLblEb
12981,2023-01-13 21:07:48+09:00,RT @asumithi: 正直に告白します。実は「思い出のマーニー」見たことがない…… https://t.co/BTnRu1FC8e
12982,2023-01-13 21:07:48+09:00,思い出のマーニーのタイトルが出るまでの最高のイントロを見届けたので安心して離脱できる
12983,2023-01-13 21:07:47+09:00,みなさん！思い出のマーニーくっそオススメの百合映画なので是非見てください！！！見ろや！！
12984,2023-01-13 21:07:47+09:00,"RT @manatee_iroiro: 『思い出のマーニー』の原作はイギリスの児童文学。主人公は10歳の少女アンナ。映画版では杏奈として、北海道に住む12歳の絵を描く少女と設定されている。
絵を描くことで彼女の心象を表そうとしたのですねー。

#思い出のマーニー 
#金曜ロード…"
12985,2023-01-13 21:07:47+09:00,思い出のマーニー好きなんよな…
12986,2023-01-13 21:07:47+09:00,思い出のマーニーは北海道舞台なのか
12987,2023-01-13 21:07:46+09:00,金曜ロードショー思い出のマーニー観よう😄
12988,2023-01-13 21:07:45+09:00,思い出のマーニーに根室駅出て草
12989,2023-01-13 21:07:45+09:00,"思い出のマーニーは劇場で観たなあ。お話としてはまあ普通にいい話。
ただジブリ映画と考えたら、ジブリである必要ある？って当時思ったな。"
12990,2023-01-13 21:07:45+09:00,小学生の時から思い出のマーニーの杏奈ちゃんみたいなクールな子に憧れてたけどかけ離れすぎててこんなんなっちゃった
12991,2023-01-13 21:07:45+09:00,思い出のマーニー、冒頭こんな感じだったっけ。覚えてないや😅
12992,2023-01-13 21:07:44+09:00,唯一劇場で観たいと思った『思い出のマーニー』、危うく見逃すところだった。
12993,2023-01-13 21:07:44+09:00,"思い出のマーニーやて。
知らんわ(￣▽￣;)"
12994,2023-01-13 21:07:44+09:00,思い出のマーニー最初見たときよくわからなかったんだけど今見れば感想変わるかもしれない
12995,2023-01-13 21:07:44+09:00,思い出のマーニーはじまった
12996,2023-01-13 21:07:44+09:00,"思い出のマーニー始まってるよー
(*｣´□`)｣"
12997,2023-01-13 21:07:43+09:00,思い出のマーニーはじめてみる
12998,2023-01-13 21:07:42+09:00,思い出のマーニー！久しぶりに見るな👀結構忘れてる！📖
12999,2023-01-13 21:07:41+09:00,"ゲーム配信#145   第14回ポポロクロイス物語実況配信！～闇の世界 https://t.co/tPWfiqmU3G @YouTubeより

配信開始！闇の世界て名前こわいね！
ちなみに思い出のマーニー録画してます。よろしくお願い！"
13000,2023-01-13 21:07:41+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/YE1RSrmCtA #金曜ロード
13001,2023-01-13 21:07:40+09:00,思い出のマーニーを観るよ
13002,2023-01-13 21:07:40+09:00,"思い出のマーニー
舞台が釧路辺りなので大体馴染み深い景色……"
13003,2023-01-13 21:07:40+09:00,思い出のマーニーの杏奈ちゃんが好き
13004,2023-01-13 21:07:40+09:00,"今日は思い出のマーニーを観て乾杯🍻
今週もお疲れ様でした😌"
13005,2023-01-13 21:07:40+09:00,"思い出のマーニー、間に合ったー😍
#外飲み大好き😂
#明日も仕事だからお酒控え目
#ジブリ祭り"
13006,2023-01-13 21:07:40+09:00,思い出のマーニー最大の見所 https://t.co/Sx1KOC6Vlo
13007,2023-01-13 21:07:40+09:00,『思い出のマーニー』やってるな。背景美術はわりと好きなんだよな。特に建物の造形がいい
13008,2023-01-13 21:07:39+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/EKS5bxwxaS #金曜ロード
13009,2023-01-13 21:07:38+09:00,今思い出のマーニーを見るの辛そうだけど見ちゃう。
13010,2023-01-13 21:07:38+09:00,"いま 金曜ロードショーの 思い出のマーニー見ながら ディスコでネット友達とお話しつつ、配信 観てる… 
ぽしゃけの杏露酒も飲みながらポテトチップスもつまんでる！！"
13011,2023-01-13 21:07:38+09:00,"「思い出のマーニー」と「コクリコ坂から」は何ともノスタルジックな、忘れていた何かを思い出させるような映画
特にマーニーはどうやっても涙無しでは見られないので、、"
13012,2023-01-13 21:07:37+09:00,"オール怪獣大進撃と思い出のマーニーはストーリーも似てる
一人の子供がイマジナリーフレンドとの対話で成長していくのは同じだし"
13013,2023-01-13 21:07:37+09:00,"思い出のマーニーの内容
ほぼ覚えてないｗ

なんか、意外と複雑だった気がする"
13014,2023-01-13 21:07:36+09:00,"思い出のマーニー初見なんだけど今電車の窓越しにお母さん？おばさん？が涙こぼすとこで泣いてたらメーメーうるさいヤギみたいって言われちゃって涙引っ込んだ
泣かずにみます！笑笑"
13015,2023-01-13 21:07:36+09:00,思い出のマーニー浪人決定期に観たけど正直なんも覚えてない
13016,2023-01-13 21:07:36+09:00,なんも覚えてない思い出のマーニー #金曜ロードショー @
13017,2023-01-13 21:07:35+09:00,"RT @ghibli_world: 『思い出のマーニー』の原作ではイギリスが舞台ですが、アニメーション化にあたり舞台は北海道に変更されています。
これは札幌駅のホームです。

#思い出のマーニー https://t.co/gbPB3R4RvL"
13018,2023-01-13 21:07:35+09:00,思い出のマーニー好きなんだよね〜
13019,2023-01-13 21:07:35+09:00,えっ。思い出のマーニーの舞台って、北海道だったの！？前回見た時には気が付かなかった。
13020,2023-01-13 21:07:34+09:00,思い出のマーニー好きなんだよなあ..
13021,2023-01-13 21:07:32+09:00,思い出のマーニー
13022,2023-01-13 21:07:32+09:00,実はM2rは思い出のマーニーを見たことが一回もありません、ついに見るぞ
13023,2023-01-13 21:07:32+09:00,"RT @eigacom: 「思い出のマーニー」声優の秘めたる思い　トリビア解説も【金曜ロードショーで放送中】

https://t.co/wUHC8rtgA1

#思い出のマーニー"
13024,2023-01-13 21:07:32+09:00,思い出のマーニー好き 最後めっちゃ泣く
13025,2023-01-13 21:07:31+09:00,思い出のマーニー何回見ても初めて見る感が強い
13026,2023-01-13 21:07:31+09:00,思い出のマーニーって舞台北海道なの？
13027,2023-01-13 21:07:31+09:00,思い出のマーニー、もはやもう観たくなくなってきてる…
13028,2023-01-13 21:07:30+09:00,"RT @SAMEX_1u2y: ""思い出""のマーニー、どうやら敵の記憶から幸せな幻覚を見せるタイプの二つ名のようだな"
13029,2023-01-13 21:07:30+09:00,思い出のマーニーって面白いんかな
13030,2023-01-13 21:07:29+09:00,"思い出のマーニー何回観ても好きなんだよな〜
主人公のアンナちゃんの気持ちにすごく共感できる(´•̥̥̥ω•̥̥̥`)"
13031,2023-01-13 21:07:29+09:00,"思い出のマーニーはジブリで1番好きな
作品なのでマーニーを面白くないって
思う人とはたぶん合わない"
13032,2023-01-13 21:07:29+09:00,思い出のマーニーって、百合アニメだと聞いたことがある🤔
13033,2023-01-13 21:07:27+09:00,"今日テレでやってる
【思い出のマーニー】

ぼくが大大大好きな作品なので
ぜひみて〜❕⋆⸜☁️⸝‍⋆

ぼくもよく
気持ちをすっきりさせて
前を向きたい、勇気を貰いたい
時に見るよ〜❕❕🤍

まだ始まったばかりだし、
きみたちもこれを機に見てみよ❕"
13034,2023-01-13 21:07:26+09:00,今はもう無くなってしまった札幌駅ホームのキオスク…(思い出のマーニー)
13035,2023-01-13 21:07:26+09:00,思い出のマーニー見る〜
13036,2023-01-13 21:07:26+09:00,"え？百合作品のアニメ化多すぎて泣きそう。
そして金曜ロードショー思い出のマーニー？これすらも百合…ってこと…！？(違います)"
13037,2023-01-13 21:07:26+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
13038,2023-01-13 21:07:26+09:00,"今日は思い出のマーニー
賛否両論あるけど俺は好き(泣ける) https://t.co/o2k5b94He4"
13039,2023-01-13 21:07:25+09:00,思い出のマーニー、ヒロインが好きじゃないんよな
13040,2023-01-13 21:07:25+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/6NiUqjpkEl #金曜ロード
13041,2023-01-13 21:07:24+09:00,思い出のマーニー大好き
13042,2023-01-13 21:07:23+09:00,RT @LOCUSTBORG: 『思い出のマーニー』は確かこういう… https://t.co/tOLxtLblEb
13043,2023-01-13 21:07:23+09:00,思い出のマーニー観始めた
13044,2023-01-13 21:07:22+09:00,RT @LOCUSTBORG: 『思い出のマーニー』は確かこういう… https://t.co/tOLxtLblEb
13045,2023-01-13 21:07:22+09:00,思い出のマーニー、初見です。
13046,2023-01-13 21:07:22+09:00,"今夜は　ゆっくり
喉休めながら
思い出のマーニー
初鑑賞しようと思います😷✨✨

週末の夜に
ジブリ良いですね〜😆✨✨

#思い出のマーニー https://t.co/0380xAMjUq"
13047,2023-01-13 21:07:22+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/lQWnT8I5gp #金曜ロード
13048,2023-01-13 21:07:21+09:00,今日思い出のマーニーじゃん見る
13049,2023-01-13 21:07:21+09:00,"思い出のマーニーの時間やあぁぁぁ　
まともに見るの初めて👀
#金曜ロードショー"
13050,2023-01-13 21:07:20+09:00,"思い出のマーニー好き
とくにマーニー可愛い"
13051,2023-01-13 21:07:18+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
13052,2023-01-13 21:07:17+09:00,今夜の金ロー「思い出のマーニー」だった。危ない忘れかけていた。
13053,2023-01-13 21:07:16+09:00,"RT @fujimon00: 高畑勲でもなく宮崎駿でもないジブリ映画の中では、思い出のマーニーがいちばん好きかもしれない。高畑勲も宮崎駿も、""外側の人間""のためには映画を撮ってはくれなかったし。 https://t.co/87IL3Eb9WK"
13054,2023-01-13 21:07:16+09:00,RT @kryo1: うわっ、思い出のマーニーやってる！
13055,2023-01-13 21:07:16+09:00,思い出のマーニーやってる🥰ｵﾀﾞと付き合った日に見た映画😘
13056,2023-01-13 21:07:16+09:00,思い出のマーニーどうしてこんなに刺さるのだ、、
13057,2023-01-13 21:07:15+09:00,ジブリ作品でどれが好き？って話になったとき「思い出のマーニー」って答えると高確率で「知らない」って言われます
13058,2023-01-13 21:07:15+09:00,ふとテレビをみたら思い出のマーニーのキハ283が出てくるシーンだったのでニヨった
13059,2023-01-13 21:07:15+09:00,"思い出のマーニー見ると
ブルプリ思い出す😂😂"
13060,2023-01-13 21:07:15+09:00,『思い出のマーニー』、きちんと見たことがないので、見てみよう😌
13061,2023-01-13 21:07:14+09:00,思い出のマーニー始まった☺️✨
13062,2023-01-13 21:07:14+09:00,"思い出のマーニー
〇出のま〇〇〇 https://t.co/TVi3UR5NWT"
13063,2023-01-13 21:07:14+09:00,思い出のマーニーはジブリに珍しく大きなオチがある。そして百合モノ。
13064,2023-01-13 21:07:14+09:00,"RT @SAMEX_1u2y: ""思い出""のマーニー、どうやら敵の記憶から幸せな幻覚を見せるタイプの二つ名のようだな"
13065,2023-01-13 21:07:13+09:00,思い出のマーニー、TEAM NACS好きとしては見逃せないメンバー全員声優
13066,2023-01-13 21:07:13+09:00,思い出のマーニーやってるじゃん。観たことないからどんな話か全く知らないんだよな。
13067,2023-01-13 21:07:11+09:00,"@mobu_curry なんとなくもうどんな感じか分かったので、
もう切り上げて
思い出のマーニー見てます（笑）"
13068,2023-01-13 21:07:11+09:00,思い出のマーニーそういえば見たことないや
13069,2023-01-13 21:07:10+09:00,RT @taruace: 堂山まんがまつりが新宿２丁目にやってきた！初心忘るるべからずという事で記念すべき初回でやった思い出のマーニーを再び。豪華なソファーがあったので氷の微笑ごっこして遊んでました。こんな事やる為にわざわざ箱根の山越えてきましたよって。 https://t.c…
13070,2023-01-13 21:07:10+09:00,思い出のマーニーおもしろい
13071,2023-01-13 21:07:10+09:00,そうかすっかり忘れてたけど思い出のマーニー北海道か
13072,2023-01-13 21:07:09+09:00,思い出のマーニーの1番最初に出てくる特急ってもしかしてスーパーおおぞら？？
13073,2023-01-13 21:07:09+09:00,思い出のマーニーを思い出そうとするとアリエッティがちらついた上になんか魔法の……あの……これメアリだ！となるくらいにはその辺の記憶が混線している
13074,2023-01-13 21:07:09+09:00,思い出のマーニーって、こんな導入あったっけ？
13075,2023-01-13 21:07:09+09:00,"思い出のマーニーは""百合""だぞ！？
見ろ🫵"
13076,2023-01-13 21:07:08+09:00,思い出のマーニーって髪の毛乱暴に梳かすやつ？
13077,2023-01-13 21:07:08+09:00,思い出のマーニーって北海道の釧路がモデルなの😳
13078,2023-01-13 21:07:08+09:00,思い出のマーニー見るぞ！！！！
13079,2023-01-13 21:07:08+09:00,思い出のマーニー途中までほんとよくわからん展開だなと思ってたけど色々察してきてそれが全部繋がった瞬間大泣きした神作品。ジブリ好きだけど泣いたのはマーニーだけ。
13080,2023-01-13 21:07:08+09:00,"思い出のマーニー毎回わかなくなるから
今度こそ理解する。
 #思い出のマーニー"
13081,2023-01-13 21:07:08+09:00,思い出のマーニーと借りぐらしのアリエッティはたまに観たくなる
13082,2023-01-13 21:07:07+09:00,思い出のマーニー大好き https://t.co/p9wvf2j95s
13083,2023-01-13 21:07:06+09:00,"思い出のマーニー見たことないや🙈 
水炊きたべてる、ゆずぽん美味しい♥"
13084,2023-01-13 21:07:06+09:00,RT @FUTOCHIMPO: 思い出のマーニー、登場人物たちの心の動きが繊細に描かれてるところが、見所のひとつだよね。
13085,2023-01-13 21:07:06+09:00,思い出のマーニー大好き
13086,2023-01-13 21:07:05+09:00,奥さんが見てるから一緒に思い出のマーニー見てたらキハ283スーパーおおぞらがめっちゃリアルで感動を禁じえない
13087,2023-01-13 21:07:05+09:00,思い出のマーニー見てる
13088,2023-01-13 21:07:05+09:00,"思い出のマーニー好き☺️
今日やるの知らなかったけど今からみます https://t.co/yXPw5z1aql"
13089,2023-01-13 21:07:04+09:00,RT @LOCUSTBORG: 『思い出のマーニー』は確かこういう… https://t.co/tOLxtLblEb
13090,2023-01-13 21:07:04+09:00,思い出のマーニー、初見です
13091,2023-01-13 21:07:04+09:00,「思い出のマーニー」信子ちゃんを豚扱いした時点で許せねぇが別にアニメとして嫌いではない。俺の姉貴はふくよか系で信子ちゃんポジだったぜ https://t.co/SmQcU1ZSqP
13092,2023-01-13 21:07:04+09:00,思い出のマーニー初なんだけど、リアル日本なんだ、ファンタジー的なのかと思ってた
13093,2023-01-13 21:07:03+09:00,思い出のマーニーという世にも恐ろしいホラー映画
13094,2023-01-13 21:07:03+09:00,思い出のマーニーだ
13095,2023-01-13 21:07:03+09:00,いさしぶりに思い出のマーニー見てるなう
13096,2023-01-13 21:07:03+09:00,思い出のマーニーってジブリ作品は全く知らんかったんですが、283のスーパーおおぞらが描かれてるんですねw
13097,2023-01-13 21:07:02+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/eMkSkKmizl #金曜ロード
13098,2023-01-13 21:07:02+09:00,思い出のマーニー好きやなー
13099,2023-01-13 21:07:02+09:00,思い出のマーニーの主人公の子、顔がかわいい子には露骨にデレデレして、顔があまりかわいくない子にはめちゃめちゃ敵対的な行動に出るの、「人は見た目が9割」を全力で実行する生き方で面白い
13100,2023-01-13 21:07:01+09:00,思い出のマーニー、泣ける映画🎥
13101,2023-01-13 21:07:01+09:00,ジブリの中では思い出のマーニーが1番しゅき
13102,2023-01-13 21:07:01+09:00,思い出のマーニー初めて見る！
13103,2023-01-13 21:07:00+09:00,おかんが思い出のマーニーをホオジロワニって聞き間違いしてて草
13104,2023-01-13 21:07:00+09:00,金曜ロードショーは思い出のマーニーなんだな。
13105,2023-01-13 21:07:00+09:00,『思い出のマーニー』は、原作好きだったなぁ。
13106,2023-01-13 21:07:00+09:00,"思い出のマーニーのために仕事終わってないけど帰ってきた〜！（爆）
劇場で観たとき「ジブリらしからぬホラー作品か？」と途中まで得体の知れない怖さを感じていたけど、途中からとんでもなく泣いた憶えがある。今や大好きな映画のひとつ。"
13107,2023-01-13 21:07:00+09:00,思い出のマーニー、元カレと観に行った思い出🤭🤭🤭🤭🤭
13108,2023-01-13 21:07:00+09:00,北海道のフォロワーが最近多いので思い出のマーニーで北海道を感じます
13109,2023-01-13 21:07:00+09:00,思い出のマーニー超すき
13110,2023-01-13 21:06:59+09:00,思い出のマーニー大好き〜😭
13111,2023-01-13 21:06:59+09:00,思い出のマーニーなにげに初見だ
13112,2023-01-13 21:06:59+09:00,思い出のマーニー初めて見る
13113,2023-01-13 21:06:58+09:00,え、思い出のマーニーやってる‼︎テレビ‼︎
13114,2023-01-13 21:06:57+09:00,RT @kryo1: うわっ、思い出のマーニーやってる！
13115,2023-01-13 21:06:57+09:00,今日金ロー思い出のマーニーじゃね？
13116,2023-01-13 21:06:57+09:00,"思い出のマーニー

本当に本当に大好き。"
13117,2023-01-13 21:06:57+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/xMqWjigOBW #金曜ロード
13118,2023-01-13 21:06:57+09:00,"思い出のマーニー
出だしから杏奈が鬱っぽすぎて
こんなジブリアニメも珍しいね
今から病院に入院するんか
17歳のカルテが始まるんかと思うな"
13119,2023-01-13 21:06:56+09:00,思い出のマーニー初めて見る！！
13120,2023-01-13 21:06:56+09:00,思い出のマーニー見てるー！
13121,2023-01-13 21:06:56+09:00,わーーーーーー思い出のマーニー、音楽全部聞いたことあるから作品見た事ないのになんだか懐かしいーーーーーーーーーーーー
13122,2023-01-13 21:06:55+09:00,"投票ありがとうございます😊✨

思い出のマーニー
始まりましたね！"
13123,2023-01-13 21:06:55+09:00,思い出のマーニー初めて見るけど、釧路が舞台なの！？！？、
13124,2023-01-13 21:06:54+09:00,"思い出のマーニーは一回見ただけじゃ分からない。
何回か見て理解する。
#思い出のマーニー"
13125,2023-01-13 21:06:54+09:00,「思い出のマーニー」始まりました。またこのタイトルまでで泣いてしまった
13126,2023-01-13 21:06:53+09:00,"思い出のマーニーの杏奈
実姉にしか見えぬ"
13127,2023-01-13 21:06:53+09:00,思い出のマーニーのスーパーおおぞらのシーン初めてみた。かっこいいな。
13128,2023-01-13 21:06:53+09:00,思い出のマーニーって北海道が舞台なのか！
13129,2023-01-13 21:06:53+09:00,思い出のマーニーみるよー
13130,2023-01-13 21:06:53+09:00,"今日の金曜ロードショーは
思い出のマーニー
もう泣きそうなんだが😭"
13131,2023-01-13 21:06:52+09:00,思い出のマーニー 好き
13132,2023-01-13 21:06:52+09:00,思い出のマーニー　別名ハナタレナックス
13133,2023-01-13 21:06:51+09:00,思い出のマーニー🤔
13134,2023-01-13 21:06:51+09:00,ぼざろノフなのに思い出のマーニーをちゃんと見たことがなかった。
13135,2023-01-13 21:06:51+09:00,思い出のマーニー初めてみる
13136,2023-01-13 21:06:50+09:00,待って思い出のマーニーやってんの！？！しんどい百合映画！！！！！
13137,2023-01-13 21:06:49+09:00,思い出のマーニー的出会いするアキデンください
13138,2023-01-13 21:06:49+09:00,"思い出のマーニーは初見です

#プロスピA
#ミラティブ
#配信 中！
https://t.co/YKpPMDYI22"
13139,2023-01-13 21:06:49+09:00,思い出のマーニーの一番の見所は序盤のキハ283だと思ってる
13140,2023-01-13 21:06:46+09:00,"思い出のマーニー初見鑑賞してます
最近見てる映画、主人公の生い立ちとか設定重すぎやしませんかね…"
13141,2023-01-13 21:06:46+09:00,初めて思い出のマーニーみます！
13142,2023-01-13 21:06:46+09:00,RT @rinpa1059: 思い出のマーニーは百合だと思ってるけど、サイロのシーンでは何ぃーっ！？今まで見ていた百合アニメは！？って叫びながら失禁しちゃうよ
13143,2023-01-13 21:06:46+09:00,"RT @cq_yume_u: 私の大好きすぎる思い出のマーニーはじまったぁぁあ🤦🏻‍♀️💞
本当に大泣きするこれ毎回。"
13144,2023-01-13 21:06:45+09:00,"RT @DawnAdvent: さぁ。。思い出のマーニー始まった。。切なくも悲しい愛の物語。コレは過去から未来への
届け物、忘れられた
#思い出のマーニー"
13145,2023-01-13 21:06:45+09:00,"思い出のマーニー初見
開幕からドチャクソ重いんじゃが…"
13146,2023-01-13 21:06:44+09:00,初！思い出のマーニー！
13147,2023-01-13 21:06:43+09:00,"思い出のマーニーと
エディー・マーフィーって
なんとなく似てる気がするニャ…"
13148,2023-01-13 21:06:43+09:00,寝れない夜に思い出のマーニーのサントラは最強
13149,2023-01-13 21:06:43+09:00,そういや思い出のマーニーもトマト出てきたな……
13150,2023-01-13 21:06:43+09:00,思い出のマーニー見るの初めてかも
13151,2023-01-13 21:06:42+09:00,思い出のマーニー、みてます
13152,2023-01-13 21:06:42+09:00,"思い出のマーニー
ジョーカー
箪笥
さよならを教えて"
13153,2023-01-13 21:06:42+09:00,"RT @MaroYonebayashi: 思い出のマーニーはハウルに比べたらとっても地味なお話ですが、杏奈の心に寄り添ってじっくり丁寧に描きました。
この内気な少女の心の中を描くために最高の作画と最高の美術で、ひとつの妥協もなく仕上げることができたことを今でも誇りに思っています。"
13154,2023-01-13 21:06:41+09:00,思い出のマーニーの杏奈役の声優をやってるの高月彩良さんなんだ。モエカレの花純先輩
13155,2023-01-13 21:06:40+09:00,"思い出のマーニー観てる
母親の声がすぐ松嶋菜々子って
わかった🥺❤️
#思い出のマーニー"
13156,2023-01-13 21:06:40+09:00,思い出のマーニー
13157,2023-01-13 21:06:39+09:00,思い出のマーニー初
13158,2023-01-13 21:06:39+09:00,思い出のマーニー、私の好きな百合
13159,2023-01-13 21:06:38+09:00,"思い出のマーニー、ガチで初見なんだけど。
これ全然地上波やらないよね。
#金曜ロードショー"
13160,2023-01-13 21:06:38+09:00,RT @waichiro3: 思い出のマーニー見てきました。とにかくこの作品について色々語りたいからとりあえずみんな見てくれ～～～。そして僕としゃべりましょう。あと、犬が爆弾くわえて走って行って爆発したのはビックリした！あ、これはパイナップルARMYの話しでした！ http:/…
13161,2023-01-13 21:06:38+09:00,思い出のマーニー好き
13162,2023-01-13 21:06:37+09:00,思い出のマーニー、久々に見る。多分2回目
13163,2023-01-13 21:06:36+09:00,思い出のマーニー見るにょ
13164,2023-01-13 21:06:36+09:00,思い出のマーニー勝手に百合映画だと思ってた
13165,2023-01-13 21:06:34+09:00,金曜ロードショー「思い出のマーニー」他にも楽しい映画がいっぱい！ https://t.co/Ctg55sco0m #金曜ロード
13166,2023-01-13 21:06:33+09:00,"RT @ghibli_world: 『思い出のマーニー』の原作ではイギリスが舞台ですが、アニメーション化にあたり舞台は北海道に変更されています。
これは札幌駅のホームです。

#思い出のマーニー https://t.co/gbPB3R4RvL"
13167,2023-01-13 21:06:33+09:00,思い出のマーニー好きだけど、途中までの杏奈とその周辺状況の拗れっぷりとネタバレ部分が結構重いので元気な時じゃないと見れない（見るけど）
13168,2023-01-13 21:06:33+09:00,思い出のマーニー、初っ端から切なすぎる
13169,2023-01-13 21:06:33+09:00,13日の金曜日だから思い出のマーニーをチョイスしたのかな？
13170,2023-01-13 21:06:33+09:00,思い出のマーニーって釧路が舞台なんだ
13171,2023-01-13 21:06:32+09:00,思い出のマーニー
13172,2023-01-13 21:06:32+09:00,@soranoAIDA そんなことより思い出のマーニーみろ
13173,2023-01-13 21:06:31+09:00,思い出のマーニー好きなんだよなぁ　アンナの気持ちも分かる。
13174,2023-01-13 21:06:31+09:00,思い出のマーニーは喘息患者というものを何もわかってないのがさめる。
13175,2023-01-13 21:06:30+09:00,ギリギリマーニーあいませんでした　：金曜ロードショー「思い出のマーニー」スタジオジブリ作品★本編ノーカット[解][字][デ] - Gガイド.テレビ王国 https://t.co/ldR4gBgKrL
13176,2023-01-13 21:06:30+09:00,思い出のマーニー見たことないんですけど面白いんですけ？
13177,2023-01-13 21:06:30+09:00,"ジブリ映画TVでやってるよ❗️
思い出のマーニー😊"
